Wire:1, Value:1, Discovered faults:{'1_s-a-0'} 
Wire:13, Value:0, Discovered faults:{'13_s-a-1'} 
Wire:20, Value:0, Discovered faults:{'20_s-a-1'} 
Wire:33, Value:1, Discovered faults:{'33_s-a-0'} 
Wire:41, Value:0, Discovered faults:{'41_s-a-1'} 
Wire:45, Value:0, Discovered faults:{'45_s-a-1'} 
Wire:50, Value:0, Discovered faults:{'50_s-a-1'} 
Wire:58, Value:1, Discovered faults:{'58_s-a-0'} 
Wire:68, Value:0, Discovered faults:{'68_s-a-1'} 
Wire:77, Value:0, Discovered faults:{'77_s-a-1'} 
Wire:87, Value:1, Discovered faults:{'87_s-a-0'} 
Wire:97, Value:0, Discovered faults:{'97_s-a-1'} 
Wire:107, Value:0, Discovered faults:{'107_s-a-1'} 
Wire:116, Value:1, Discovered faults:{'116_s-a-0'} 
Wire:124, Value:1, Discovered faults:{'124_s-a-0'} 
Wire:125, Value:0, Discovered faults:{'125_s-a-1'} 
Wire:128, Value:1, Discovered faults:{'128_s-a-0'} 
Wire:132, Value:0, Discovered faults:{'132_s-a-1'} 
Wire:137, Value:1, Discovered faults:{'137_s-a-0'} 
Wire:143, Value:0, Discovered faults:{'143_s-a-1'} 
Wire:150, Value:1, Discovered faults:{'150_s-a-0'} 
Wire:159, Value:1, Discovered faults:{'159_s-a-0'} 
Wire:169, Value:1, Discovered faults:{'169_s-a-0'} 
Wire:179, Value:1, Discovered faults:{'179_s-a-0'} 
Wire:190, Value:0, Discovered faults:{'190_s-a-1'} 
Wire:200, Value:1, Discovered faults:{'200_s-a-0'} 
Wire:213, Value:0, Discovered faults:{'213_s-a-1'} 
Wire:222, Value:1, Discovered faults:{'222_s-a-0'} 
Wire:223, Value:0, Discovered faults:{'223_s-a-1'} 
Wire:226, Value:0, Discovered faults:{'226_s-a-1'} 
Wire:232, Value:1, Discovered faults:{'232_s-a-0'} 
Wire:238, Value:1, Discovered faults:{'238_s-a-0'} 
Wire:244, Value:1, Discovered faults:{'244_s-a-0'} 
Wire:250, Value:0, Discovered faults:{'250_s-a-1'} 
Wire:257, Value:0, Discovered faults:{'257_s-a-1'} 
Wire:264, Value:1, Discovered faults:{'264_s-a-0'} 
Wire:270, Value:1, Discovered faults:{'270_s-a-0'} 
Wire:274, Value:0, Discovered faults:{'274_s-a-1'} 
Wire:283, Value:1, Discovered faults:{'283_s-a-0'} 
Wire:294, Value:0, Discovered faults:{'294_s-a-1'} 
Wire:303, Value:0, Discovered faults:{'303_s-a-1'} 
Wire:311, Value:1, Discovered faults:{'311_s-a-0'} 
Wire:317, Value:0, Discovered faults:{'317_s-a-1'} 
Wire:322, Value:0, Discovered faults:{'322_s-a-1'} 
Wire:326, Value:1, Discovered faults:{'326_s-a-0'} 
Wire:329, Value:0, Discovered faults:{'329_s-a-1'} 
Wire:330, Value:0, Discovered faults:{'330_s-a-1'} 
Wire:343, Value:0, Discovered faults:{'343_s-a-1'} 
Wire:349, Value:0, Discovered faults:{'349_s-a-1'} 
Wire:350, Value:0, Discovered faults:{'350_s-a-1'} 
Wire:2692_3, Value:0, Discovered faults:{'1667_1_s-a-1', '2435_s-a-1', '2436_s-a-1', '1667_s-a-1', '2437_s-a-1', '250_s-a-1', '2038_1_s-a-1', '2038_s-a-1', '13_5_s-a-1', '2692_s-a-1', '250_6_s-a-1', '2692_3_s-a-1', '13_s-a-1'} 
Wire:2692_4, Value:0, Discovered faults:{'1667_1_s-a-1', '2435_s-a-1', '2436_s-a-1', '1667_s-a-1', '2437_s-a-1', '250_s-a-1', '2692_4_s-a-1', '2038_1_s-a-1', '2038_s-a-1', '13_5_s-a-1', '2692_s-a-1', '250_6_s-a-1', '13_s-a-1'} 
Wire:2697_1, Value:0, Discovered faults:{'2438_s-a-1', '257_s-a-1', '2440_s-a-1', '1667_s-a-1', '2697_s-a-1', '2697_1_s-a-1', '257_6_s-a-1', '2439_s-a-1', '2038_s-a-1', '13_5_s-a-1', '1667_1_s-a-1', '2038_2_s-a-1', '13_s-a-1'} 
Wire:2697_2, Value:0, Discovered faults:{'2697_2_s-a-1', '2438_s-a-1', '257_s-a-1', '2440_s-a-1', '1667_s-a-1', '2697_s-a-1', '257_6_s-a-1', '2439_s-a-1', '2038_s-a-1', '13_5_s-a-1', '1667_1_s-a-1', '2038_2_s-a-1', '13_s-a-1'} 
Wire:2697_3, Value:0, Discovered faults:{'2438_s-a-1', '257_s-a-1', '2440_s-a-1', '1667_s-a-1', '2697_s-a-1', '2697_3_s-a-1', '257_6_s-a-1', '2439_s-a-1', '2038_s-a-1', '13_5_s-a-1', '1667_1_s-a-1', '2038_2_s-a-1', '13_s-a-1'} 
Wire:2697_4, Value:0, Discovered faults:{'2697_4_s-a-1', '2438_s-a-1', '257_s-a-1', '2440_s-a-1', '1667_s-a-1', '2697_s-a-1', '257_6_s-a-1', '2439_s-a-1', '2038_s-a-1', '13_5_s-a-1', '1667_1_s-a-1', '2038_2_s-a-1', '13_s-a-1'} 
Wire:2702_1, Value:0, Discovered faults:{'2702_s-a-1', '913_s-a-0', '2294_1_s-a-1', '13_4_s-a-1', '20_s-a-1', '1900_s-a-1', '2294_s-a-1', '20_10_s-a-1', '2098_1_s-a-1', '107_8_s-a-1', '2098_s-a-1', '2702_1_s-a-1', '1202_7_s-a-0', '1900_1_s-a-1', '107_s-a-1', '1202_s-a-0', '914_s-a-0', '1679_s-a-1', '1409_s-a-0', '1409_14_s-a-0', '13_s-a-1'} 
Wire:2702_2, Value:0, Discovered faults:{'2702_s-a-1', '913_s-a-0', '2294_1_s-a-1', '2702_2_s-a-1', '13_4_s-a-1', '20_s-a-1', '1900_s-a-1', '2294_s-a-1', '20_10_s-a-1', '2098_1_s-a-1', '107_8_s-a-1', '2098_s-a-1', '1202_7_s-a-0', '1900_1_s-a-1', '107_s-a-1', '1202_s-a-0', '914_s-a-0', '1679_s-a-1', '1409_s-a-0', '1409_14_s-a-0', '13_s-a-1'} 
Wire:2702_3, Value:0, Discovered faults:{'2702_s-a-1', '913_s-a-0', '2294_1_s-a-1', '13_4_s-a-1', '20_s-a-1', '1900_s-a-1', '2294_s-a-1', '20_10_s-a-1', '2098_1_s-a-1', '107_8_s-a-1', '2098_s-a-1', '1202_7_s-a-0', '1900_1_s-a-1', '107_s-a-1', '1202_s-a-0', '914_s-a-0', '2702_3_s-a-1', '1679_s-a-1', '1409_s-a-0', '1409_14_s-a-0', '13_s-a-1'} 
Wire:2706_1, Value:1, Discovered faults:{'1900_2_s-a-1', '2098_2_s-a-1', '913_s-a-0', '2294_2_s-a-1', '13_4_s-a-1', '20_s-a-1', '1900_s-a-1', '2294_s-a-1', '20_10_s-a-1', '107_8_s-a-1', '2098_s-a-1', '1202_7_s-a-0', '107_s-a-1', '1202_s-a-0', '914_s-a-0', '2706_s-a-0', '1679_s-a-1', '1409_s-a-0', '1409_14_s-a-0', '2706_1_s-a-0', '13_s-a-1'} 
Wire:2706_2, Value:1, Discovered faults:{'1900_2_s-a-1', '2098_2_s-a-1', '913_s-a-0', '2294_2_s-a-1', '13_4_s-a-1', '20_s-a-1', '1900_s-a-1', '2294_s-a-1', '20_10_s-a-1', '107_8_s-a-1', '2098_s-a-1', '1202_7_s-a-0', '107_s-a-1', '1202_s-a-0', '914_s-a-0', '2706_s-a-0', '1679_s-a-1', '1409_s-a-0', '1409_14_s-a-0', '2706_2_s-a-0', '13_s-a-1'} 
Wire:2706_3, Value:1, Discovered faults:{'1900_2_s-a-1', '2098_2_s-a-1', '913_s-a-0', '2294_2_s-a-1', '13_4_s-a-1', '20_s-a-1', '1900_s-a-1', '2294_s-a-1', '20_10_s-a-1', '107_8_s-a-1', '2098_s-a-1', '1202_7_s-a-0', '107_s-a-1', '1202_s-a-0', '914_s-a-0', '2706_s-a-0', '1679_s-a-1', '1409_s-a-0', '1409_14_s-a-0', '2706_3_s-a-0', '13_s-a-1'} 
Wire:2710_1, Value:1, Discovered faults:{'2710_s-a-0', '2043_5_s-a-0', '1667_s-a-1', '1667_2_s-a-1', '264_5_s-a-0', '1315_2_s-a-1', '2443_s-a-0', '2710_1_s-a-0', '13_5_s-a-1', '1903_s-a-0', '2043_s-a-0', '264_s-a-0', '1315_s-a-1', '13_s-a-1'} 
Wire:2710_2, Value:1, Discovered faults:{'2710_s-a-0', '2043_5_s-a-0', '1667_s-a-1', '1667_2_s-a-1', '264_5_s-a-0', '1315_2_s-a-1', '2443_s-a-0', '2710_2_s-a-0', '13_5_s-a-1', '1903_s-a-0', '2043_s-a-0', '264_s-a-0', '1315_s-a-1', '13_s-a-1'} 
Wire:2710_3, Value:1, Discovered faults:{'2710_s-a-0', '2043_5_s-a-0', '1667_s-a-1', '1667_2_s-a-1', '264_5_s-a-0', '1315_2_s-a-1', '2443_s-a-0', '2710_3_s-a-0', '13_5_s-a-1', '1903_s-a-0', '2043_s-a-0', '264_s-a-0', '1315_s-a-1', '13_s-a-1'} 
Wire:2710_4, Value:1, Discovered faults:{'2710_s-a-0', '2043_5_s-a-0', '1667_s-a-1', '2710_4_s-a-0', '1667_2_s-a-1', '264_5_s-a-0', '1315_2_s-a-1', '2443_s-a-0', '13_5_s-a-1', '1903_s-a-0', '2043_s-a-0', '264_s-a-0', '1315_s-a-1', '13_s-a-1'} 
Wire:2715_1, Value:1, Discovered faults:{'116_s-a-0', '913_s-a-0', '13_4_s-a-1', '20_s-a-1', '20_10_s-a-1', '2715_1_s-a-0', '1202_16_s-a-0', '2103_1_s-a-0', '1904_s-a-0', '2715_s-a-0', '1202_s-a-0', '1219_4_s-a-0', '1_8_s-a-0', '1219_s-a-0', '914_s-a-0', '1_s-a-0', '1409_s-a-0', '13_s-a-1', '1409_15_s-a-0', '2103_s-a-0', '116_7_s-a-0'} 
Wire:2715_2, Value:1, Discovered faults:{'116_s-a-0', '913_s-a-0', '13_4_s-a-1', '20_s-a-1', '20_10_s-a-1', '1202_16_s-a-0', '2103_1_s-a-0', '1904_s-a-0', '2715_s-a-0', '2715_2_s-a-0', '1202_s-a-0', '1219_4_s-a-0', '1_8_s-a-0', '1219_s-a-0', '914_s-a-0', '1_s-a-0', '1409_s-a-0', '13_s-a-1', '1409_15_s-a-0', '2103_s-a-0', '116_7_s-a-0'} 
Wire:2715_3, Value:1, Discovered faults:{'116_s-a-0', '913_s-a-0', '13_4_s-a-1', '20_s-a-1', '20_10_s-a-1', '1202_16_s-a-0', '2103_1_s-a-0', '1904_s-a-0', '2715_s-a-0', '2715_3_s-a-0', '1202_s-a-0', '1219_4_s-a-0', '1_8_s-a-0', '1219_s-a-0', '914_s-a-0', '1_s-a-0', '1409_s-a-0', '13_s-a-1', '1409_15_s-a-0', '2103_s-a-0', '116_7_s-a-0'} 
Wire:2719_1, Value:0, Discovered faults:{'116_s-a-0', '2719_s-a-1', '913_s-a-0', '2103_2_s-a-0', '2719_1_s-a-1', '13_4_s-a-1', '20_s-a-1', '20_10_s-a-1', '1202_16_s-a-0', '1904_s-a-0', '1202_s-a-0', '1219_4_s-a-0', '1_8_s-a-0', '1219_s-a-0', '914_s-a-0', '1_s-a-0', '1409_s-a-0', '13_s-a-1', '1409_15_s-a-0', '2103_s-a-0', '116_7_s-a-0'} 
Wire:2719_2, Value:0, Discovered faults:{'116_s-a-0', '2719_s-a-1', '913_s-a-0', '2103_2_s-a-0', '2719_2_s-a-1', '13_4_s-a-1', '20_s-a-1', '20_10_s-a-1', '1202_16_s-a-0', '1904_s-a-0', '1202_s-a-0', '1219_4_s-a-0', '1_8_s-a-0', '1219_s-a-0', '914_s-a-0', '1_s-a-0', '1409_s-a-0', '13_s-a-1', '1409_15_s-a-0', '2103_s-a-0', '116_7_s-a-0'} 
Wire:2719_3, Value:0, Discovered faults:{'116_s-a-0', '2719_s-a-1', '913_s-a-0', '2103_2_s-a-0', '13_4_s-a-1', '20_s-a-1', '20_10_s-a-1', '1202_16_s-a-0', '1904_s-a-0', '2719_3_s-a-1', '1202_s-a-0', '1219_4_s-a-0', '1_8_s-a-0', '1219_s-a-0', '914_s-a-0', '1_s-a-0', '1409_s-a-0', '13_s-a-1', '1409_15_s-a-0', '2103_s-a-0', '116_7_s-a-0'} 
Wire:2723_1, Value:1, Discovered faults:{'2448_s-a-0', '270_3_s-a-0', '1667_s-a-1', '1315_3_s-a-1', '2723_1_s-a-0', '1667_2_s-a-1', '2723_s-a-0', '1908_s-a-0', '2043_7_s-a-0', '13_5_s-a-1', '13_s-a-1', '2043_s-a-0', '1315_s-a-1', '270_s-a-0'} 
Wire:2723_2, Value:1, Discovered faults:{'2448_s-a-0', '270_3_s-a-0', '1667_s-a-1', '1315_3_s-a-1', '1667_2_s-a-1', '2723_s-a-0', '1908_s-a-0', '2043_7_s-a-0', '13_5_s-a-1', '13_s-a-1', '2723_2_s-a-0', '2043_s-a-0', '1315_s-a-1', '270_s-a-0'} 
Wire:2723_3, Value:1, Discovered faults:{'2448_s-a-0', '270_3_s-a-0', '1667_s-a-1', '1315_3_s-a-1', '1667_2_s-a-1', '2723_3_s-a-0', '2723_s-a-0', '1908_s-a-0', '2043_7_s-a-0', '13_5_s-a-1', '13_s-a-1', '2043_s-a-0', '1315_s-a-1', '270_s-a-0'} 
Wire:2723_4, Value:1, Discovered faults:{'2448_s-a-0', '270_3_s-a-0', '1667_s-a-1', '1315_3_s-a-1', '2723_4_s-a-0', '1667_2_s-a-1', '2723_s-a-0', '1908_s-a-0', '2043_7_s-a-0', '13_5_s-a-1', '13_s-a-1', '2043_s-a-0', '1315_s-a-1', '270_s-a-0'} 
Wire:2962, Value:1, Discovered faults:{'1721_s-a-0', '2181_s-a-0', '2746_s-a-1', '2962_s-a-0', '2379_2_s-a-0', '2379_s-a-0', '1328_2_s-a-0', '798_s-a-1', '1756_s-a-0', '1756_2_s-a-0', '1328_s-a-0', '20_s-a-1', '20_3_s-a-1', '798_2_s-a-1'} 
Wire:2966, Value:1, Discovered faults:{'244_s-a-0', '929_s-a-0', '2316_1_s-a-1', '1509_s-a-1', '2468_s-a-0', '932_s-a-0', '2749_s-a-1', '2313_s-a-0', '1259_s-a-0', '226_s-a-1', '1715_1_s-a-0', '926_1_s-a-1', '1715_s-a-0', '932_1_s-a-0', '232_1_s-a-0', '1261_s-a-1', '238_1_s-a-0', '244_1_s-a-0', '238_s-a-0', '1718_s-a-1', '1512_s-a-0', '1511_s-a-0', '935_s-a-0', '2313_2_s-a-0', '2966_s-a-0', '2316_s-a-1', '926_s-a-1', '226_1_s-a-1', '1718_1_s-a-1', '935_1_s-a-0', '929_2_s-a-0', '1262_s-a-1', '232_s-a-0'} 
Wire:2967, Value:1, Discovered faults:{'244_s-a-0', '929_s-a-0', '2751_s-a-1', '2967_s-a-0', '1509_s-a-1', '932_s-a-0', '2470_s-a-0', '1718_2_s-a-1', '1259_s-a-0', '226_s-a-1', '926_1_s-a-1', '1715_s-a-0', '932_1_s-a-0', '232_1_s-a-0', '1261_s-a-1', '238_1_s-a-0', '244_1_s-a-0', '238_s-a-0', '2322_1_s-a-1', '1718_s-a-1', '1512_s-a-0', '1511_s-a-0', '2319_s-a-0', '935_s-a-0', '2319_2_s-a-0', '926_s-a-1', '226_1_s-a-1', '2322_s-a-1', '1715_2_s-a-0', '935_1_s-a-0', '929_2_s-a-0', '1262_s-a-1', '232_s-a-0'} 
Wire:2970, Value:0, Discovered faults:{'2342_s-a-0', '2471_s-a-1', '2341_s-a-0', '947_s-a-0', '1691_s-a-0', '1470_s-a-1', '941_2_s-a-1', '257_2_s-a-1', '938_2_s-a-1', '938_s-a-1', '264_2_s-a-0', '944_1_s-a-0', '1692_s-a-0', '2970_s-a-1', '1693_s-a-0', '257_s-a-1', '1936_s-a-1', '250_s-a-1', '1933_s-a-1', '944_s-a-0', '1694_s-a-0', '941_s-a-1', '1933_2_s-a-1', '270_1_s-a-0', '250_1_s-a-1', '2471_1_s-a-1', '1936_2_s-a-1', '947_1_s-a-0', '1469_s-a-1', '264_s-a-0', '270_s-a-0'} 
Wire:2973, Value:0, Discovered faults:{'686_2_s-a-0', '50_s-a-1', '58_2_s-a-0', '58_s-a-0', '2325_2_s-a-1', '2328_s-a-1', '1478_s-a-0', '1942_s-a-1', '2325_s-a-1', '2133_s-a-0', '1475_s-a-0', '702_s-a-0', '2973_s-a-1', '679_2_s-a-1', '2135_s-a-0', '2134_s-a-0', '77_s-a-1', '68_2_s-a-1', '950_s-a-1', '679_s-a-1', '1471_s-a-1', '702_1_s-a-0', '1475_1_s-a-0', '50_4_s-a-1', '2328_2_s-a-1', '1471_2_s-a-1', '77_2_s-a-1', '2755_s-a-0', '1941_s-a-1', '950_2_s-a-1', '686_s-a-0', '1940_s-a-0', '1478_1_s-a-0', '68_s-a-1', '2754_s-a-0'} 
Wire:2977, Value:0, Discovered faults:{'2334_s-a-0', '116_s-a-0', '1484_s-a-0', '1484_2_s-a-0', '97_2_s-a-1', '1490_1_s-a-1', '763_s-a-1', '2477_s-a-1', '107_2_s-a-1', '116_2_s-a-0', '87_s-a-0', '2331_s-a-0', '763_1_s-a-1', '1487_s-a-0', '749_2_s-a-0', '1481_s-a-1', '736_2_s-a-0', '2331_1_s-a-0', '2476_s-a-1', '2139_s-a-1', '2334_1_s-a-0', '1490_s-a-1', '724_s-a-1', '87_2_s-a-0', '1943_s-a-0', '1946_s-a-0', '1487_2_s-a-0', '2136_s-a-1', '749_s-a-0', '2977_s-a-1', '1481_1_s-a-1', '736_s-a-0', '2757_s-a-0', '107_s-a-1', '97_s-a-1', '2756_s-a-0', '724_1_s-a-1'} 
Wire:2980, Value:0, Discovered faults:{'2980_s-a-1'} 
Wire:2984, Value:0, Discovered faults:{'883_s-a-0', '2488_1_s-a-0', '2185_1_s-a-0', '2488_s-a-0', '20_5_s-a-1', '1358_s-a-1', '2185_s-a-0', '2984_s-a-1', '20_s-a-1', '1358_1_s-a-1', '883_2_s-a-0'} 
Wire:2985, Value:0, Discovered faults:{'2497_1_s-a-0', '2985_s-a-1', '2188_s-a-0', '20_s-a-1', '2497_s-a-0', '2188_1_s-a-0'} 
Wire:2986, Value:1, Discovered faults:{'2506_1_s-a-1', '1353_s-a-0', '2191_1_s-a-1', '892_2_s-a-1', '20_5_s-a-1', '891_s-a-0', '2986_s-a-0', '1366_2_s-a-0', '20_s-a-1', '2506_s-a-1', '883_s-a-0', '1353_1_s-a-0', '2191_s-a-1', '883_1_s-a-0', '20_8_s-a-1', '1812_2_s-a-0', '20_7_s-a-1', '1812_s-a-0', '1366_s-a-0', '892_s-a-1'} 
Wire:2987, Value:0, Discovered faults:{'20_6_s-a-1', '2515_s-a-0', '2194_1_s-a-0', '2194_s-a-0', '1809_2_s-a-1', '1809_s-a-1', '890_s-a-1', '20_s-a-1', '2515_1_s-a-0', '2987_s-a-1'} 
Wire:2988, Value:0, Discovered faults:{'2524_1_s-a-0', '2197_s-a-0', '2524_s-a-0', '2988_s-a-1', '2197_1_s-a-0'} 
Wire:2989, Value:0, Discovered faults:{'2200_s-a-0', '2533_s-a-0', '2200_1_s-a-0', '20_s-a-1', '2989_s-a-1', '2533_1_s-a-0'} 
Wire:2990, Value:0, Discovered faults:{'2203_1_s-a-0', '2990_s-a-1', '2203_s-a-0', '1806_s-a-1', '2542_s-a-0', '2542_1_s-a-0', '1806_2_s-a-1'} 
Wire:2991, Value:0, Discovered faults:{'1363_1_s-a-1', '2551_s-a-0', '2991_s-a-1', '20_8_s-a-1', '892_1_s-a-1', '2206_1_s-a-0', '20_s-a-1', '892_s-a-1', '2206_s-a-0', '2551_1_s-a-0', '1363_s-a-1', '1803_s-a-1', '1803_2_s-a-1'} 
Wire:2992, Value:0, Discovered faults:{'883_s-a-0', '2185_1_s-a-0', '2488_s-a-0', '2992_s-a-1', '20_5_s-a-1', '1358_s-a-1', '2185_s-a-0', '20_s-a-1', '1358_1_s-a-1', '883_2_s-a-0', '2488_2_s-a-0'} 
Wire:2993, Value:0, Discovered faults:{'2993_s-a-1', '2188_s-a-0', '20_s-a-1', '2497_2_s-a-0', '2497_s-a-0', '2188_1_s-a-0'} 
Wire:2994, Value:1, Discovered faults:{'1353_s-a-0', '2191_1_s-a-1', '892_2_s-a-1', '20_5_s-a-1', '891_s-a-0', '1366_2_s-a-0', '20_s-a-1', '2506_s-a-1', '883_s-a-0', '1353_1_s-a-0', '2191_s-a-1', '2506_2_s-a-1', '883_1_s-a-0', '20_8_s-a-1', '1812_2_s-a-0', '20_7_s-a-1', '2994_s-a-0', '1812_s-a-0', '1366_s-a-0', '892_s-a-1'} 
Wire:2995, Value:0, Discovered faults:{'20_6_s-a-1', '2995_s-a-1', '2515_s-a-0', '2194_1_s-a-0', '2194_s-a-0', '1809_2_s-a-1', '2515_2_s-a-0', '1809_s-a-1', '890_s-a-1', '20_s-a-1'} 
Wire:2996, Value:0, Discovered faults:{'2524_2_s-a-0', '2996_s-a-1', '2197_s-a-0', '2524_s-a-0', '2197_1_s-a-0'} 
Wire:2997, Value:0, Discovered faults:{'2200_s-a-0', '2533_s-a-0', '2533_2_s-a-0', '2200_1_s-a-0', '20_s-a-1', '2997_s-a-1'} 
Wire:2998, Value:0, Discovered faults:{'2203_1_s-a-0', '2998_s-a-1', '2203_s-a-0', '1806_s-a-1', '2542_s-a-0', '1806_2_s-a-1', '2542_2_s-a-0'} 
Wire:2999, Value:0, Discovered faults:{'2999_s-a-1', '1363_1_s-a-1', '2551_s-a-0', '20_8_s-a-1', '892_1_s-a-1', '2551_2_s-a-0', '2206_1_s-a-0', '20_s-a-1', '892_s-a-1', '2206_s-a-0', '1363_s-a-1', '1803_s-a-1', '1803_2_s-a-1'} 
Wire:3000, Value:0, Discovered faults:{'883_s-a-0', '2185_1_s-a-0', '2488_s-a-0', '20_5_s-a-1', '1358_s-a-1', '2488_3_s-a-0', '2185_s-a-0', '20_s-a-1', '1358_1_s-a-1', '883_2_s-a-0', '3000_s-a-1'} 
Wire:3001, Value:0, Discovered faults:{'3001_s-a-1', '2188_s-a-0', '20_s-a-1', '2497_3_s-a-0', '2497_s-a-0', '2188_1_s-a-0'} 
Wire:3002, Value:1, Discovered faults:{'1353_s-a-0', '2191_1_s-a-1', '892_2_s-a-1', '20_5_s-a-1', '891_s-a-0', '1366_2_s-a-0', '20_s-a-1', '2506_s-a-1', '883_s-a-0', '1353_1_s-a-0', '2191_s-a-1', '883_1_s-a-0', '20_8_s-a-1', '1812_2_s-a-0', '20_7_s-a-1', '2506_3_s-a-1', '1812_s-a-0', '3002_s-a-0', '1366_s-a-0', '892_s-a-1'} 
Wire:3003, Value:0, Discovered faults:{'2515_3_s-a-0', '20_6_s-a-1', '2515_s-a-0', '2194_1_s-a-0', '2194_s-a-0', '1809_2_s-a-1', '1809_s-a-1', '890_s-a-1', '20_s-a-1', '3003_s-a-1'} 
Wire:3004, Value:0, Discovered faults:{'2524_3_s-a-0', '3004_s-a-1', '2197_s-a-0', '2524_s-a-0', '2197_1_s-a-0'} 
Wire:3005, Value:0, Discovered faults:{'2200_s-a-0', '2533_3_s-a-0', '2533_s-a-0', '3005_s-a-1', '2200_1_s-a-0', '20_s-a-1'} 
Wire:3006, Value:0, Discovered faults:{'2203_1_s-a-0', '2203_s-a-0', '1806_s-a-1', '2542_s-a-0', '3006_s-a-1', '1806_2_s-a-1', '2542_3_s-a-0'} 
Wire:3007, Value:0, Discovered faults:{'3007_s-a-1', '1363_1_s-a-1', '2551_s-a-0', '20_8_s-a-1', '892_1_s-a-1', '2551_3_s-a-0', '2206_1_s-a-0', '20_s-a-1', '892_s-a-1', '2206_s-a-0', '1363_s-a-1', '1803_s-a-1', '1803_2_s-a-1'} 
Wire:3008, Value:0, Discovered faults:{'883_s-a-0', '2185_1_s-a-0', '2488_s-a-0', '3008_s-a-1', '20_5_s-a-1', '1358_s-a-1', '2185_s-a-0', '20_s-a-1', '1358_1_s-a-1', '2488_4_s-a-0', '883_2_s-a-0'} 
Wire:3009, Value:0, Discovered faults:{'3009_s-a-1', '2188_s-a-0', '20_s-a-1', '2497_s-a-0', '2497_4_s-a-0', '2188_1_s-a-0'} 
Wire:3010, Value:1, Discovered faults:{'1353_s-a-0', '2191_1_s-a-1', '892_2_s-a-1', '20_5_s-a-1', '891_s-a-0', '1366_2_s-a-0', '20_s-a-1', '2506_s-a-1', '883_s-a-0', '1353_1_s-a-0', '2191_s-a-1', '883_1_s-a-0', '20_8_s-a-1', '1812_2_s-a-0', '20_7_s-a-1', '2506_4_s-a-1', '1812_s-a-0', '3010_s-a-0', '1366_s-a-0', '892_s-a-1'} 
Wire:3011, Value:0, Discovered faults:{'20_6_s-a-1', '2515_s-a-0', '2194_1_s-a-0', '2194_s-a-0', '1809_2_s-a-1', '3011_s-a-1', '2515_4_s-a-0', '1809_s-a-1', '890_s-a-1', '20_s-a-1'} 
Wire:3012, Value:0, Discovered faults:{'3012_s-a-1', '2197_s-a-0', '2524_s-a-0', '2524_4_s-a-0', '2197_1_s-a-0'} 
Wire:3013, Value:0, Discovered faults:{'2200_s-a-0', '2533_s-a-0', '3013_s-a-1', '2200_1_s-a-0', '20_s-a-1', '2533_4_s-a-0'} 
Wire:3014, Value:0, Discovered faults:{'2203_1_s-a-0', '2203_s-a-0', '1806_s-a-1', '2542_s-a-0', '2542_4_s-a-0', '1806_2_s-a-1', '3014_s-a-1'} 
Wire:3015, Value:0, Discovered faults:{'1363_1_s-a-1', '2551_s-a-0', '3015_s-a-1', '20_8_s-a-1', '892_1_s-a-1', '2551_4_s-a-0', '2206_1_s-a-0', '20_s-a-1', '892_s-a-1', '2206_s-a-0', '1363_s-a-1', '1803_s-a-1', '1803_2_s-a-1'} 
Wire:3016, Value:0, Discovered faults:{'883_s-a-0', '2185_1_s-a-0', '2488_s-a-0', '3016_s-a-1', '20_5_s-a-1', '1358_s-a-1', '2488_5_s-a-0', '2185_s-a-0', '20_s-a-1', '1358_1_s-a-1', '883_2_s-a-0'} 
Wire:3017, Value:0, Discovered faults:{'2497_5_s-a-0', '2188_s-a-0', '20_s-a-1', '3017_s-a-1', '2497_s-a-0', '2188_1_s-a-0'} 
Wire:3018, Value:1, Discovered faults:{'2506_5_s-a-1', '1353_s-a-0', '2191_1_s-a-1', '892_2_s-a-1', '20_5_s-a-1', '891_s-a-0', '1366_2_s-a-0', '20_s-a-1', '2506_s-a-1', '883_s-a-0', '1353_1_s-a-0', '2191_s-a-1', '883_1_s-a-0', '20_8_s-a-1', '1812_2_s-a-0', '20_7_s-a-1', '1812_s-a-0', '3018_s-a-0', '1366_s-a-0', '892_s-a-1'} 
Wire:3019, Value:0, Discovered faults:{'20_6_s-a-1', '3019_s-a-1', '2515_s-a-0', '2194_1_s-a-0', '2515_5_s-a-0', '2194_s-a-0', '1809_2_s-a-1', '1809_s-a-1', '890_s-a-1', '20_s-a-1'} 
Wire:3020, Value:0, Discovered faults:{'2524_5_s-a-0', '2197_s-a-0', '2524_s-a-0', '3020_s-a-1', '2197_1_s-a-0'} 
Wire:3021, Value:0, Discovered faults:{'2200_s-a-0', '2533_s-a-0', '2533_5_s-a-0', '2200_1_s-a-0', '20_s-a-1', '3021_s-a-1'} 
Wire:3022, Value:0, Discovered faults:{'2203_1_s-a-0', '2203_s-a-0', '1806_s-a-1', '2542_s-a-0', '2542_5_s-a-0', '3022_s-a-1', '1806_2_s-a-1'} 
Wire:3023, Value:0, Discovered faults:{'1363_1_s-a-1', '2551_s-a-0', '20_8_s-a-1', '892_1_s-a-1', '3023_s-a-1', '2206_1_s-a-0', '20_s-a-1', '2551_5_s-a-0', '892_s-a-1', '2206_s-a-0', '1363_s-a-1', '1803_s-a-1', '1803_2_s-a-1'} 
