Wire:1, Value:1, Discovered faults:{'1_s-a-0'} 
Wire:367_6, Value:1, Discovered faults:{'367_6_s-a-0', '367_s-a-0'} 
Wire:367_7, Value:1, Discovered faults:{'367_7_s-a-0', '367_s-a-0'} 
Wire:367_8, Value:1, Discovered faults:{'367_8_s-a-0', '367_s-a-0'} 
Wire:367_9, Value:1, Discovered faults:{'367_9_s-a-0', '367_s-a-0'} 
Wire:367_10, Value:1, Discovered faults:{'367_10_s-a-0', '367_s-a-0'} 
Wire:367_11, Value:1, Discovered faults:{'367_s-a-0', '367_11_s-a-0'} 
Wire:367_12, Value:1, Discovered faults:{'367_12_s-a-0', '367_s-a-0'} 
Wire:367_13, Value:1, Discovered faults:{'367_13_s-a-0', '367_s-a-0'} 
Wire:367_14, Value:1, Discovered faults:{'367_s-a-0', '367_14_s-a-0'} 
Wire:382_1, Value:1, Discovered faults:{'382_1_s-a-0', '382_s-a-0'} 
Wire:382_2, Value:1, Discovered faults:{'382_s-a-0', '382_2_s-a-0'} 
Wire:382_3, Value:1, Discovered faults:{'382_s-a-0', '382_3_s-a-0'} 
Wire:382_4, Value:1, Discovered faults:{'382_s-a-0', '382_4_s-a-0'} 
Wire:387, Value:1, Discovered faults:{'387_s-a-0', '1_1_s-a-0', '1_s-a-0'} 
Wire:388, Value:1, Discovered faults:{'388_s-a-0', '1_2_s-a-0', '1_s-a-0'} 
Wire:478, Value:1, Discovered faults:{'478_s-a-0', '248_1_s-a-0', '248_s-a-0'} 
Wire:482, Value:1, Discovered faults:{'254_s-a-0', '482_s-a-0', '254_1_s-a-0'} 
Wire:484, Value:1, Discovered faults:{'257_1_s-a-0', '257_s-a-0', '484_s-a-0'} 
Wire:486, Value:0, Discovered faults:{'260_1_s-a-1', '486_s-a-1', '260_s-a-1'} 
Wire:489, Value:1, Discovered faults:{'263_s-a-0', '263_1_s-a-0', '489_s-a-0'} 
Wire:492, Value:1, Discovered faults:{'267_1_s-a-0', '267_s-a-0', '492_s-a-0'} 
Wire:501, Value:1, Discovered faults:{'274_s-a-0', '274_1_s-a-0', '501_s-a-0'} 
Wire:505, Value:1, Discovered faults:{'280_1_s-a-0', '505_s-a-0', '280_s-a-0'} 
Wire:507, Value:1, Discovered faults:{'283_s-a-0', '507_s-a-0', '283_1_s-a-0'} 
Wire:509, Value:1, Discovered faults:{'286_s-a-0', '509_s-a-0', '286_1_s-a-0'} 
Wire:511, Value:1, Discovered faults:{'511_s-a-0', '289_s-a-0', '289_1_s-a-0'} 
Wire:513, Value:1, Discovered faults:{'293_1_s-a-0', '513_s-a-0', '293_s-a-0'} 
Wire:515, Value:1, Discovered faults:{'296_1_s-a-0', '296_s-a-0', '515_s-a-0'} 
Wire:517, Value:1, Discovered faults:{'517_s-a-0', '299_s-a-0', '299_1_s-a-0'} 
Wire:519, Value:1, Discovered faults:{'303_1_s-a-0', '303_s-a-0', '519_s-a-0'} 
Wire:535, Value:1, Discovered faults:{'535_s-a-0', '307_s-a-0', '307_1_s-a-0'} 
Wire:537, Value:1, Discovered faults:{'537_s-a-0', '310_1_s-a-0', '310_s-a-0'} 
Wire:539, Value:0, Discovered faults:{'539_s-a-1', '313_s-a-1', '313_1_s-a-1'} 
Wire:541, Value:0, Discovered faults:{'316_1_s-a-1', '316_s-a-1', '541_s-a-1'} 
Wire:543, Value:1, Discovered faults:{'319_1_s-a-0', '319_s-a-0', '543_s-a-0'} 
Wire:545, Value:0, Discovered faults:{'322_s-a-1', '322_1_s-a-1', '545_s-a-1'} 
Wire:547, Value:0, Discovered faults:{'547_s-a-1', '325_s-a-1', '325_1_s-a-1'} 
Wire:549, Value:1, Discovered faults:{'328_s-a-0', '549_s-a-0', '328_1_s-a-0'} 
Wire:551, Value:1, Discovered faults:{'331_s-a-0', '331_1_s-a-0', '551_s-a-0'} 
Wire:553, Value:1, Discovered faults:{'334_s-a-0', '553_s-a-0', '334_1_s-a-0'} 
Wire:556, Value:0, Discovered faults:{'556_s-a-1', '337_1_s-a-1', '337_s-a-1'} 
Wire:559, Value:1, Discovered faults:{'343_s-a-0', '343_1_s-a-0', '559_s-a-0'} 
Wire:561, Value:1, Discovered faults:{'346_1_s-a-0', '561_s-a-0', '346_s-a-0'} 
Wire:563, Value:0, Discovered faults:{'349_s-a-1', '563_s-a-1', '349_1_s-a-1'} 
Wire:565, Value:0, Discovered faults:{'565_s-a-1', '352_s-a-1', '352_1_s-a-1'} 
Wire:567, Value:0, Discovered faults:{'567_s-a-1', '355_s-a-1', '355_1_s-a-1'} 
Wire:569, Value:1, Discovered faults:{'358_1_s-a-0', '358_s-a-0', '569_s-a-0'} 
Wire:571, Value:0, Discovered faults:{'361_1_s-a-1', '571_s-a-1', '361_s-a-1'} 
Wire:573, Value:0, Discovered faults:{'364_s-a-1', '573_s-a-1', '364_1_s-a-1'} 
Wire:582, Value:0, Discovered faults:{'15_s-a-0', '15_1_s-a-0', '582_s-a-1'} 
Wire:585, Value:0, Discovered faults:{'5_s-a-0', '585_s-a-1', '5_1_s-a-0'} 
Wire:590, Value:1, Discovered faults:{'590_s-a-0', '1_s-a-0', '1_3_s-a-0'} 
Wire:593, Value:0, Discovered faults:{'5_s-a-0', '593_s-a-1', '5_2_s-a-0'} 
Wire:596, Value:0, Discovered faults:{'5_s-a-0', '596_s-a-1', '5_3_s-a-0'} 
Wire:599, Value:0, Discovered faults:{'289_s-a-0', '599_s-a-1', '289_2_s-a-0'} 
Wire:604, Value:0, Discovered faults:{'299_s-a-0', '299_2_s-a-0', '604_s-a-1'} 
Wire:609, Value:0, Discovered faults:{'609_s-a-1', '303_s-a-0', '303_2_s-a-0'} 
Wire:614, Value:0, Discovered faults:{'38_1_s-a-1', '614_s-a-1', '38_s-a-1'} 
Wire:625, Value:1, Discovered faults:{'15_s-a-0', '625_s-a-0', '15_2_s-a-0'} 
Wire:628, Value:1, Discovered faults:{'12_1_s-a-1', '628_s-a-0', '12_s-a-1'} 
Wire:632, Value:1, Discovered faults:{'632_s-a-0', '12_2_s-a-1', '12_s-a-1'} 
Wire:636, Value:0, Discovered faults:{'38_2_s-a-1', '636_s-a-1', '38_s-a-1'} 
Wire:641, Value:0, Discovered faults:{'245_1_s-a-0', '245_s-a-0', '641_s-a-1'} 
Wire:642, Value:0, Discovered faults:{'248_2_s-a-0', '642_s-a-1', '248_s-a-0'} 
Wire:643, Value:0, Discovered faults:{'643_s-a-1', '251_s-a-1', '251_1_s-a-1'} 
Wire:644, Value:1, Discovered faults:{'251_2_s-a-1', '251_s-a-1', '644_s-a-0'} 
Wire:651, Value:0, Discovered faults:{'254_s-a-0', '254_2_s-a-0', '651_s-a-1'} 
Wire:657, Value:1, Discovered faults:{'106_1_s-a-0', '657_s-a-0', '106_s-a-0'} 
Wire:660, Value:0, Discovered faults:{'660_s-a-1', '257_2_s-a-0', '257_s-a-0'} 
Wire:666, Value:1, Discovered faults:{'666_s-a-0', '260_2_s-a-1', '260_s-a-1'} 
Wire:672, Value:0, Discovered faults:{'263_2_s-a-0', '263_s-a-0', '672_s-a-1'} 
Wire:673, Value:0, Discovered faults:{'267_s-a-0', '267_2_s-a-0', '673_s-a-1'} 
Wire:674, Value:0, Discovered faults:{'674_s-a-1', '106_s-a-0', '106_2_s-a-0'} 
Wire:676, Value:0, Discovered faults:{'18_s-a-1', '676_s-a-1', '18_1_s-a-1'} 
Wire:682, Value:0, Discovered faults:{'18_s-a-1', '18_2_s-a-1', '682_s-a-1'} 
Wire:688, Value:1, Discovered faults:{'263_3_s-a-0', '382_s-a-0', '382_1_s-a-0', '263_s-a-0', '688_s-a-0'} 
Wire:689, Value:0, Discovered faults:{'18_s-a-1', '689_s-a-1', '18_3_s-a-1'} 
Wire:695, Value:1, Discovered faults:{'18_s-a-1', '18_4_s-a-1', '695_s-a-0'} 
Wire:700, Value:0, Discovered faults:{'267_s-a-0', '382_2_s-a-0', '267_3_s-a-0', '382_s-a-0', '700_s-a-1'} 
Wire:705, Value:0, Discovered faults:{'705_s-a-1', '271_1_s-a-0', '271_s-a-0'} 
Wire:706, Value:0, Discovered faults:{'706_s-a-1', '274_s-a-0', '274_2_s-a-0'} 
Wire:707, Value:1, Discovered faults:{'277_s-a-0', '277_1_s-a-0', '707_s-a-0'} 
Wire:708, Value:0, Discovered faults:{'277_2_s-a-0', '277_s-a-0', '708_s-a-1'} 
Wire:715, Value:0, Discovered faults:{'715_s-a-1', '280_2_s-a-0', '280_s-a-0'} 
Wire:721, Value:0, Discovered faults:{'283_s-a-0', '721_s-a-1', '283_2_s-a-0'} 
Wire:727, Value:0, Discovered faults:{'286_s-a-0', '286_2_s-a-0', '727_s-a-1'} 
Wire:733, Value:0, Discovered faults:{'289_s-a-0', '733_s-a-1', '289_3_s-a-0'} 
Wire:734, Value:0, Discovered faults:{'734_s-a-1', '293_s-a-0', '293_2_s-a-0'} 
Wire:742, Value:0, Discovered faults:{'296_2_s-a-0', '742_s-a-1', '296_s-a-0'} 
Wire:748, Value:0, Discovered faults:{'299_s-a-0', '748_s-a-1', '299_3_s-a-0'} 
Wire:749, Value:0, Discovered faults:{'303_3_s-a-0', '303_s-a-0', '749_s-a-1'} 
Wire:750, Value:1, Discovered faults:{'750_s-a-0', '367_s-a-0', '367_1_s-a-0'} 
Wire:758, Value:0, Discovered faults:{'758_s-a-1', '307_2_s-a-0', '307_s-a-0'} 
Wire:759, Value:0, Discovered faults:{'310_2_s-a-0', '310_s-a-0', '759_s-a-1'} 
Wire:762, Value:1, Discovered faults:{'762_s-a-0', '313_2_s-a-1', '313_s-a-1'} 
Wire:768, Value:1, Discovered faults:{'768_s-a-0', '316_2_s-a-1', '316_s-a-1'} 
Wire:774, Value:0, Discovered faults:{'319_2_s-a-0', '319_s-a-0', '774_s-a-1'} 
Wire:780, Value:1, Discovered faults:{'322_s-a-1', '322_2_s-a-1', '780_s-a-0'} 
Wire:786, Value:1, Discovered faults:{'325_2_s-a-1', '325_s-a-1', '786_s-a-0'} 
Wire:794, Value:0, Discovered faults:{'328_s-a-0', '328_2_s-a-0', '794_s-a-1'} 
Wire:800, Value:0, Discovered faults:{'331_s-a-0', '331_2_s-a-0', '800_s-a-1'} 
Wire:806, Value:0, Discovered faults:{'334_s-a-0', '806_s-a-1', '334_2_s-a-0'} 
Wire:812, Value:1, Discovered faults:{'812_s-a-0', '337_2_s-a-1', '337_s-a-1'} 
Wire:813, Value:0, Discovered faults:{'340_1_s-a-1', '340_s-a-1', '813_s-a-1'} 
Wire:814, Value:1, Discovered faults:{'340_s-a-1', '340_2_s-a-1', '814_s-a-0'} 
Wire:821, Value:0, Discovered faults:{'343_s-a-0', '821_s-a-1', '343_2_s-a-0'} 
Wire:827, Value:0, Discovered faults:{'346_2_s-a-0', '827_s-a-1', '346_s-a-0'} 
Wire:833, Value:1, Discovered faults:{'349_s-a-1', '833_s-a-0', '349_2_s-a-1'} 
Wire:839, Value:1, Discovered faults:{'352_s-a-1', '839_s-a-0', '352_2_s-a-1'} 
Wire:845, Value:1, Discovered faults:{'355_2_s-a-1', '845_s-a-0', '355_s-a-1'} 
Wire:853, Value:0, Discovered faults:{'358_s-a-0', '853_s-a-1', '358_2_s-a-0'} 
Wire:859, Value:1, Discovered faults:{'361_2_s-a-1', '859_s-a-0', '361_s-a-1'} 
Wire:865, Value:1, Discovered faults:{'364_s-a-1', '865_s-a-0', '364_2_s-a-1'} 
Wire:871, Value:1, Discovered faults:{'367_2_s-a-0', '871_s-a-0', '367_s-a-0'} 
Wire:469_1, Value:0, Discovered faults:{'469_1_s-a-1', '469_s-a-1'} 
Wire:469_2, Value:0, Discovered faults:{'469_2_s-a-1', '469_s-a-1'} 
Wire:494_1, Value:0, Discovered faults:{'494_1_s-a-1', '162_s-a-1', '494_s-a-1'} 
Wire:494_2, Value:0, Discovered faults:{'494_2_s-a-1', '162_s-a-1', '494_s-a-1'} 
Wire:528_1, Value:0, Discovered faults:{'528_1_s-a-1', '528_s-a-1'} 
Wire:528_2, Value:0, Discovered faults:{'528_2_s-a-1', '528_s-a-1'} 
Wire:575_1, Value:0, Discovered faults:{'575_s-a-1', '575_1_s-a-1'} 
Wire:575_2, Value:0, Discovered faults:{'575_s-a-1', '575_2_s-a-1'} 
Wire:578_1, Value:0, Discovered faults:{'578_s-a-1', '218_s-a-1', '578_1_s-a-1'} 
Wire:578_2, Value:0, Discovered faults:{'578_s-a-1', '218_s-a-1', '578_2_s-a-1'} 
Wire:881, Value:1, Discovered faults:{'881_s-a-0'} 
Wire:882, Value:1, Discovered faults:{'528_1_s-a-1', '882_s-a-0', '528_s-a-1'} 
Wire:883, Value:1, Discovered faults:{'578_s-a-1', '218_s-a-1', '578_1_s-a-1', '883_s-a-0'} 
Wire:884, Value:1, Discovered faults:{'575_s-a-1', '575_1_s-a-1', '884_s-a-0'} 
Wire:885, Value:1, Discovered faults:{'885_s-a-0', '494_1_s-a-1', '162_s-a-1', '494_s-a-1'} 
Wire:886, Value:0, Discovered faults:{'886_s-a-1'} 
Wire:887, Value:0, Discovered faults:{'887_s-a-1'} 
Wire:957, Value:0, Discovered faults:{'382_s-a-0', '263_3_s-a-0', '957_s-a-1', '382_1_s-a-0', '263_s-a-0', '688_s-a-0'} 
Wire:1028, Value:0, Discovered faults:{'245_1_s-a-0', '245_s-a-0', '641_s-a-1', '1028_s-a-1'} 
Wire:1029, Value:1, Discovered faults:{'705_s-a-1', '271_1_s-a-0', '271_s-a-0', '1029_s-a-0'} 
Wire:590_1, Value:1, Discovered faults:{'590_s-a-0', '1_s-a-0', '590_1_s-a-0', '1_3_s-a-0'} 
Wire:590_2, Value:1, Discovered faults:{'590_s-a-0', '590_2_s-a-0', '1_s-a-0', '1_3_s-a-0'} 
Wire:593_1, Value:0, Discovered faults:{'5_s-a-0', '593_1_s-a-1', '593_s-a-1', '5_2_s-a-0'} 
Wire:593_2, Value:0, Discovered faults:{'5_s-a-0', '593_2_s-a-1', '593_s-a-1', '5_2_s-a-0'} 
Wire:596_1, Value:0, Discovered faults:{'5_s-a-0', '596_1_s-a-1', '596_s-a-1', '5_3_s-a-0'} 
Wire:596_2, Value:0, Discovered faults:{'5_s-a-0', '596_s-a-1', '5_3_s-a-0', '596_2_s-a-1'} 
Wire:599_1, Value:0, Discovered faults:{'289_s-a-0', '599_s-a-1', '289_2_s-a-0', '599_1_s-a-1'} 
Wire:599_2, Value:0, Discovered faults:{'599_2_s-a-1', '289_s-a-0', '599_s-a-1', '289_2_s-a-0'} 
Wire:599_3, Value:0, Discovered faults:{'289_s-a-0', '599_s-a-1', '289_2_s-a-0', '599_3_s-a-1'} 
Wire:599_4, Value:0, Discovered faults:{'289_s-a-0', '599_s-a-1', '289_2_s-a-0', '599_4_s-a-1'} 
Wire:604_1, Value:0, Discovered faults:{'299_s-a-0', '604_1_s-a-1', '299_2_s-a-0', '604_s-a-1'} 
Wire:604_2, Value:0, Discovered faults:{'299_s-a-0', '604_2_s-a-1', '299_2_s-a-0', '604_s-a-1'} 
Wire:604_3, Value:0, Discovered faults:{'299_s-a-0', '604_3_s-a-1', '299_2_s-a-0', '604_s-a-1'} 
Wire:604_4, Value:0, Discovered faults:{'299_s-a-0', '299_2_s-a-0', '604_s-a-1', '604_4_s-a-1'} 
Wire:609_1, Value:0, Discovered faults:{'609_s-a-1', '303_s-a-0', '303_2_s-a-0', '609_1_s-a-1'} 
Wire:609_2, Value:0, Discovered faults:{'609_s-a-1', '609_2_s-a-1', '303_s-a-0', '303_2_s-a-0'} 
Wire:609_3, Value:0, Discovered faults:{'609_s-a-1', '303_s-a-0', '303_2_s-a-0', '609_3_s-a-1'} 
Wire:609_4, Value:0, Discovered faults:{'609_s-a-1', '303_s-a-0', '303_2_s-a-0', '609_4_s-a-1'} 
Wire:614_1, Value:0, Discovered faults:{'38_1_s-a-1', '614_s-a-1', '614_1_s-a-1', '38_s-a-1'} 
Wire:614_2, Value:0, Discovered faults:{'38_1_s-a-1', '614_s-a-1', '614_2_s-a-1', '38_s-a-1'} 
Wire:614_3, Value:0, Discovered faults:{'614_3_s-a-1', '38_1_s-a-1', '614_s-a-1', '38_s-a-1'} 
Wire:614_4, Value:0, Discovered faults:{'38_1_s-a-1', '614_s-a-1', '614_4_s-a-1', '38_s-a-1'} 
Wire:614_5, Value:0, Discovered faults:{'38_1_s-a-1', '614_s-a-1', '614_5_s-a-1', '38_s-a-1'} 
Wire:614_6, Value:0, Discovered faults:{'38_1_s-a-1', '614_6_s-a-1', '614_s-a-1', '38_s-a-1'} 
Wire:614_7, Value:0, Discovered faults:{'614_7_s-a-1', '38_1_s-a-1', '614_s-a-1', '38_s-a-1'} 
Wire:614_8, Value:0, Discovered faults:{'38_1_s-a-1', '614_8_s-a-1', '614_s-a-1', '38_s-a-1'} 
Wire:614_9, Value:0, Discovered faults:{'38_1_s-a-1', '614_s-a-1', '614_9_s-a-1', '38_s-a-1'} 
Wire:614_10, Value:0, Discovered faults:{'38_1_s-a-1', '614_s-a-1', '614_10_s-a-1', '38_s-a-1'} 
Wire:625_1, Value:1, Discovered faults:{'15_s-a-0', '625_s-a-0', '15_2_s-a-0', '625_1_s-a-0'} 
Wire:625_2, Value:1, Discovered faults:{'15_s-a-0', '625_s-a-0', '15_2_s-a-0', '625_2_s-a-0'} 
Wire:628_1, Value:1, Discovered faults:{'12_1_s-a-1', '628_s-a-0', '628_1_s-a-0', '12_s-a-1'} 
Wire:628_2, Value:1, Discovered faults:{'12_1_s-a-1', '628_s-a-0', '628_2_s-a-0', '12_s-a-1'} 
Wire:628_3, Value:1, Discovered faults:{'12_1_s-a-1', '628_s-a-0', '628_3_s-a-0', '12_s-a-1'} 
Wire:632_1, Value:1, Discovered faults:{'632_s-a-0', '12_2_s-a-1', '632_1_s-a-0', '12_s-a-1'} 
Wire:632_2, Value:1, Discovered faults:{'632_s-a-0', '12_2_s-a-1', '632_2_s-a-0', '12_s-a-1'} 
Wire:632_3, Value:1, Discovered faults:{'632_3_s-a-0', '632_s-a-0', '12_2_s-a-1', '12_s-a-1'} 
Wire:636_1, Value:0, Discovered faults:{'636_1_s-a-1', '38_2_s-a-1', '636_s-a-1', '38_s-a-1'} 
Wire:636_2, Value:0, Discovered faults:{'636_2_s-a-1', '38_2_s-a-1', '636_s-a-1', '38_s-a-1'} 
Wire:636_3, Value:0, Discovered faults:{'636_3_s-a-1', '38_2_s-a-1', '636_s-a-1', '38_s-a-1'} 
Wire:636_4, Value:0, Discovered faults:{'38_2_s-a-1', '636_s-a-1', '636_4_s-a-1', '38_s-a-1'} 
Wire:644_1, Value:1, Discovered faults:{'644_1_s-a-0', '251_2_s-a-1', '251_s-a-1', '644_s-a-0'} 
Wire:644_2, Value:1, Discovered faults:{'644_2_s-a-0', '251_2_s-a-1', '251_s-a-1', '644_s-a-0'} 
Wire:644_3, Value:1, Discovered faults:{'644_3_s-a-0', '251_2_s-a-1', '251_s-a-1', '644_s-a-0'} 
Wire:644_4, Value:1, Discovered faults:{'644_4_s-a-0', '251_2_s-a-1', '251_s-a-1', '644_s-a-0'} 
Wire:644_5, Value:1, Discovered faults:{'251_2_s-a-1', '251_s-a-1', '644_5_s-a-0', '644_s-a-0'} 
Wire:644_6, Value:1, Discovered faults:{'644_6_s-a-0', '251_2_s-a-1', '251_s-a-1', '644_s-a-0'} 
Wire:651_1, Value:0, Discovered faults:{'254_s-a-0', '254_2_s-a-0', '651_1_s-a-1', '651_s-a-1'} 
Wire:651_2, Value:0, Discovered faults:{'254_s-a-0', '254_2_s-a-0', '651_2_s-a-1', '651_s-a-1'} 
Wire:651_3, Value:0, Discovered faults:{'254_s-a-0', '254_2_s-a-0', '651_3_s-a-1', '651_s-a-1'} 
Wire:651_4, Value:0, Discovered faults:{'651_4_s-a-1', '254_s-a-0', '254_2_s-a-0', '651_s-a-1'} 
Wire:651_5, Value:0, Discovered faults:{'254_s-a-0', '651_5_s-a-1', '254_2_s-a-0', '651_s-a-1'} 
Wire:657_1, Value:1, Discovered faults:{'106_1_s-a-0', '657_s-a-0', '106_s-a-0', '657_1_s-a-0'} 
Wire:657_2, Value:1, Discovered faults:{'106_1_s-a-0', '657_2_s-a-0', '657_s-a-0', '106_s-a-0'} 
Wire:660_1, Value:0, Discovered faults:{'660_s-a-1', '257_2_s-a-0', '257_s-a-0', '660_1_s-a-1'} 
Wire:660_2, Value:0, Discovered faults:{'660_s-a-1', '660_2_s-a-1', '257_2_s-a-0', '257_s-a-0'} 
Wire:660_3, Value:0, Discovered faults:{'660_s-a-1', '257_2_s-a-0', '257_s-a-0', '660_3_s-a-1'} 
Wire:660_4, Value:0, Discovered faults:{'660_s-a-1', '257_2_s-a-0', '257_s-a-0', '660_4_s-a-1'} 
Wire:660_5, Value:0, Discovered faults:{'660_s-a-1', '257_2_s-a-0', '257_s-a-0', '660_5_s-a-1'} 
Wire:666_1, Value:1, Discovered faults:{'666_s-a-0', '260_2_s-a-1', '666_1_s-a-0', '260_s-a-1'} 
Wire:666_2, Value:1, Discovered faults:{'666_s-a-0', '260_2_s-a-1', '666_2_s-a-0', '260_s-a-1'} 
Wire:666_3, Value:1, Discovered faults:{'666_s-a-0', '260_2_s-a-1', '666_3_s-a-0', '260_s-a-1'} 
Wire:666_4, Value:1, Discovered faults:{'666_s-a-0', '260_2_s-a-1', '666_4_s-a-0', '260_s-a-1'} 
Wire:666_5, Value:1, Discovered faults:{'666_s-a-0', '260_2_s-a-1', '666_5_s-a-0', '260_s-a-1'} 
Wire:676_1, Value:0, Discovered faults:{'18_s-a-1', '676_1_s-a-1', '676_s-a-1', '18_1_s-a-1'} 
Wire:676_2, Value:0, Discovered faults:{'18_s-a-1', '676_s-a-1', '18_1_s-a-1', '676_2_s-a-1'} 
Wire:676_3, Value:0, Discovered faults:{'18_s-a-1', '676_s-a-1', '676_3_s-a-1', '18_1_s-a-1'} 
Wire:676_4, Value:0, Discovered faults:{'18_s-a-1', '676_s-a-1', '676_4_s-a-1', '18_1_s-a-1'} 
Wire:676_5, Value:0, Discovered faults:{'18_s-a-1', '676_s-a-1', '18_1_s-a-1', '676_5_s-a-1'} 
Wire:682_1, Value:0, Discovered faults:{'18_s-a-1', '682_1_s-a-1', '18_2_s-a-1', '682_s-a-1'} 
Wire:682_2, Value:0, Discovered faults:{'18_s-a-1', '18_2_s-a-1', '682_2_s-a-1', '682_s-a-1'} 
Wire:682_3, Value:0, Discovered faults:{'18_s-a-1', '18_2_s-a-1', '682_3_s-a-1', '682_s-a-1'} 
Wire:682_4, Value:0, Discovered faults:{'18_s-a-1', '682_4_s-a-1', '18_2_s-a-1', '682_s-a-1'} 
Wire:682_5, Value:0, Discovered faults:{'18_s-a-1', '18_2_s-a-1', '682_5_s-a-1', '682_s-a-1'} 
Wire:689_1, Value:0, Discovered faults:{'18_s-a-1', '689_1_s-a-1', '689_s-a-1', '18_3_s-a-1'} 
Wire:689_2, Value:0, Discovered faults:{'18_s-a-1', '689_2_s-a-1', '689_s-a-1', '18_3_s-a-1'} 
Wire:689_3, Value:0, Discovered faults:{'18_s-a-1', '689_3_s-a-1', '689_s-a-1', '18_3_s-a-1'} 
Wire:689_4, Value:0, Discovered faults:{'18_s-a-1', '689_4_s-a-1', '689_s-a-1', '18_3_s-a-1'} 
Wire:689_5, Value:0, Discovered faults:{'18_s-a-1', '689_s-a-1', '18_3_s-a-1', '689_5_s-a-1'} 
Wire:695_1, Value:1, Discovered faults:{'18_s-a-1', '18_4_s-a-1', '695_1_s-a-0', '695_s-a-0'} 
Wire:695_2, Value:1, Discovered faults:{'18_s-a-1', '18_4_s-a-1', '695_2_s-a-0', '695_s-a-0'} 
Wire:695_3, Value:1, Discovered faults:{'18_s-a-1', '18_4_s-a-1', '695_3_s-a-0', '695_s-a-0'} 
Wire:695_4, Value:1, Discovered faults:{'18_s-a-1', '695_4_s-a-0', '18_4_s-a-1', '695_s-a-0'} 
Wire:700_1, Value:0, Discovered faults:{'382_s-a-0', '267_s-a-0', '382_2_s-a-0', '700_1_s-a-1', '700_s-a-1', '267_3_s-a-0'} 
Wire:700_2, Value:0, Discovered faults:{'382_s-a-0', '267_s-a-0', '382_2_s-a-0', '700_2_s-a-1', '700_s-a-1', '267_3_s-a-0'} 
Wire:700_3, Value:0, Discovered faults:{'382_s-a-0', '700_3_s-a-1', '267_s-a-0', '382_2_s-a-0', '700_s-a-1', '267_3_s-a-0'} 
Wire:700_4, Value:0, Discovered faults:{'382_s-a-0', '267_s-a-0', '382_2_s-a-0', '700_4_s-a-1', '700_s-a-1', '267_3_s-a-0'} 
Wire:708_1, Value:0, Discovered faults:{'277_2_s-a-0', '277_s-a-0', '708_s-a-1', '708_1_s-a-1'} 
Wire:708_2, Value:0, Discovered faults:{'277_2_s-a-0', '277_s-a-0', '708_s-a-1', '708_2_s-a-1'} 
Wire:708_3, Value:0, Discovered faults:{'277_2_s-a-0', '277_s-a-0', '708_s-a-1', '708_3_s-a-1'} 
Wire:708_4, Value:0, Discovered faults:{'277_2_s-a-0', '277_s-a-0', '708_4_s-a-1', '708_s-a-1'} 
Wire:708_5, Value:0, Discovered faults:{'277_2_s-a-0', '708_5_s-a-1', '277_s-a-0', '708_s-a-1'} 
Wire:708_6, Value:0, Discovered faults:{'277_2_s-a-0', '277_s-a-0', '708_s-a-1', '708_6_s-a-1'} 
Wire:715_1, Value:0, Discovered faults:{'715_s-a-1', '280_2_s-a-0', '715_1_s-a-1', '280_s-a-0'} 
Wire:715_2, Value:0, Discovered faults:{'715_s-a-1', '280_2_s-a-0', '715_2_s-a-1', '280_s-a-0'} 
Wire:715_3, Value:0, Discovered faults:{'715_3_s-a-1', '715_s-a-1', '280_2_s-a-0', '280_s-a-0'} 
Wire:715_4, Value:0, Discovered faults:{'715_s-a-1', '280_2_s-a-0', '715_4_s-a-1', '280_s-a-0'} 
Wire:715_5, Value:0, Discovered faults:{'715_s-a-1', '280_2_s-a-0', '715_5_s-a-1', '280_s-a-0'} 
Wire:721_1, Value:0, Discovered faults:{'283_s-a-0', '721_1_s-a-1', '721_s-a-1', '283_2_s-a-0'} 
Wire:721_2, Value:0, Discovered faults:{'283_s-a-0', '721_2_s-a-1', '721_s-a-1', '283_2_s-a-0'} 
Wire:721_3, Value:0, Discovered faults:{'283_s-a-0', '721_3_s-a-1', '721_s-a-1', '283_2_s-a-0'} 
Wire:721_4, Value:0, Discovered faults:{'283_s-a-0', '721_4_s-a-1', '721_s-a-1', '283_2_s-a-0'} 
Wire:721_5, Value:0, Discovered faults:{'283_s-a-0', '721_5_s-a-1', '721_s-a-1', '283_2_s-a-0'} 
Wire:727_1, Value:0, Discovered faults:{'286_s-a-0', '286_2_s-a-0', '727_1_s-a-1', '727_s-a-1'} 
Wire:727_2, Value:0, Discovered faults:{'286_s-a-0', '286_2_s-a-0', '727_2_s-a-1', '727_s-a-1'} 
Wire:727_3, Value:0, Discovered faults:{'286_s-a-0', '286_2_s-a-0', '727_3_s-a-1', '727_s-a-1'} 
Wire:727_4, Value:0, Discovered faults:{'286_s-a-0', '286_2_s-a-0', '727_s-a-1', '727_4_s-a-1'} 
Wire:727_5, Value:0, Discovered faults:{'286_s-a-0', '286_2_s-a-0', '727_5_s-a-1', '727_s-a-1'} 
Wire:734_1, Value:0, Discovered faults:{'734_1_s-a-1', '734_s-a-1', '293_s-a-0', '293_2_s-a-0'} 
Wire:734_2, Value:0, Discovered faults:{'734_s-a-1', '293_s-a-0', '293_2_s-a-0', '734_2_s-a-1'} 
Wire:734_3, Value:0, Discovered faults:{'734_3_s-a-1', '734_s-a-1', '293_s-a-0', '293_2_s-a-0'} 
Wire:734_4, Value:0, Discovered faults:{'734_4_s-a-1', '734_s-a-1', '293_s-a-0', '293_2_s-a-0'} 
