Wire:1, Value:0, Discovered faults:{'1_s-a-1'} 
Wire:506, Value:1, Discovered faults:{'8_2_s-a-0', '8_s-a-0', '506_s-a-0'} 
Wire:509, Value:1, Discovered faults:{'227_s-a-0', '227_1_s-a-0', '509_s-a-0'} 
Wire:521, Value:1, Discovered faults:{'521_s-a-0', '234_1_s-a-0', '234_s-a-0'} 
Wire:533, Value:0, Discovered faults:{'241_s-a-0', '241_1_s-a-0', '533_s-a-1'} 
Wire:537, Value:1, Discovered faults:{'246_s-a-1', '537_s-a-0', '246_1_s-a-1'} 
Wire:543, Value:0, Discovered faults:{'543_s-a-1'} 
Wire:544, Value:0, Discovered faults:{'544_s-a-1'} 
Wire:547, Value:0, Discovered faults:{'547_s-a-1', '69_s-a-1', '69_2_s-a-1'} 
Wire:550, Value:1, Discovered faults:{'550_s-a-0', '227_s-a-0', '227_2_s-a-0'} 
Wire:562, Value:1, Discovered faults:{'234_2_s-a-0', '562_s-a-0', '234_s-a-0'} 
Wire:574, Value:1, Discovered faults:{'256_1_s-a-1', '256_s-a-1', '574_s-a-0'} 
Wire:578, Value:1, Discovered faults:{'259_s-a-1', '578_s-a-0', '259_1_s-a-1'} 
Wire:582, Value:0, Discovered faults:{'582_s-a-1', '319_1_s-a-1', '319_s-a-1'} 
Wire:594, Value:1, Discovered faults:{'594_s-a-0', '322_1_s-a-0', '322_s-a-0'} 
Wire:606, Value:0, Discovered faults:{'328_1_s-a-0', '606_s-a-1', '328_s-a-0'} 
Wire:607, Value:1, Discovered faults:{'331_1_s-a-1', '607_s-a-0', '331_s-a-1'} 
Wire:608, Value:0, Discovered faults:{'608_s-a-1', '334_s-a-0', '334_1_s-a-0'} 
Wire:609, Value:0, Discovered faults:{'609_s-a-1', '337_1_s-a-0', '337_s-a-0'} 
Wire:610, Value:0, Discovered faults:{'340_1_s-a-0', '610_s-a-1', '340_s-a-0'} 
Wire:611, Value:1, Discovered faults:{'343_s-a-1', '343_1_s-a-1', '611_s-a-0'} 
Wire:612, Value:1, Discovered faults:{'352_s-a-1', '352_1_s-a-1', '612_s-a-0'} 
Wire:613, Value:0, Discovered faults:{'319_2_s-a-1', '613_s-a-1', '319_s-a-1'} 
Wire:625, Value:1, Discovered faults:{'625_s-a-0', '322_2_s-a-0', '322_s-a-0'} 
Wire:637, Value:0, Discovered faults:{'637_s-a-1', '16_1_s-a-1', '16_s-a-1'} 
Wire:643, Value:0, Discovered faults:{'643_s-a-1', '16_s-a-1', '16_2_s-a-1'} 
Wire:650, Value:1, Discovered faults:{'355_1_s-a-1', '650_s-a-0', '355_s-a-1'} 
Wire:651, Value:0, Discovered faults:{'7_s-a-1', '651_s-a-1'} 
Wire:655, Value:0, Discovered faults:{'263_s-a-0', '655_s-a-1', '263_1_s-a-0'} 
Wire:659, Value:0, Discovered faults:{'266_1_s-a-0', '266_s-a-0', '659_s-a-1'} 
Wire:663, Value:0, Discovered faults:{'663_s-a-1', '269_1_s-a-0', '269_s-a-0'} 
Wire:667, Value:0, Discovered faults:{'667_s-a-1', '272_1_s-a-0', '272_s-a-0'} 
Wire:671, Value:0, Discovered faults:{'275_s-a-0', '275_1_s-a-0', '671_s-a-1'} 
Wire:675, Value:1, Discovered faults:{'278_s-a-1', '675_s-a-0', '278_1_s-a-1'} 
Wire:679, Value:1, Discovered faults:{'281_1_s-a-1', '281_s-a-1', '679_s-a-0'} 
Wire:683, Value:0, Discovered faults:{'284_s-a-0', '284_1_s-a-0', '683_s-a-1'} 
Wire:687, Value:1, Discovered faults:{'287_s-a-1', '687_s-a-0', '287_1_s-a-1'} 
Wire:693, Value:0, Discovered faults:{'693_s-a-1', '29_s-a-1', '29_1_s-a-1'} 
Wire:699, Value:0, Discovered faults:{'699_s-a-1', '29_2_s-a-1', '29_s-a-1'} 
Wire:705, Value:0, Discovered faults:{'705_s-a-1', '294_1_s-a-0', '294_s-a-0'} 
Wire:711, Value:1, Discovered faults:{'297_2_s-a-1', '297_s-a-1', '711_s-a-0'} 
Wire:715, Value:0, Discovered faults:{'715_s-a-1', '301_s-a-0', '301_2_s-a-0'} 
Wire:719, Value:0, Discovered faults:{'719_s-a-1', '305_s-a-0', '305_2_s-a-0'} 
Wire:723, Value:0, Discovered faults:{'723_s-a-1', '309_s-a-0', '309_2_s-a-0'} 
Wire:727, Value:0, Discovered faults:{'313_s-a-0', '727_s-a-1', '313_1_s-a-0'} 
Wire:730, Value:1, Discovered faults:{'316_1_s-a-1', '730_s-a-0', '316_s-a-1'} 
Wire:733, Value:0, Discovered faults:{'346_s-a-0', '733_s-a-1', '346_1_s-a-0'} 
Wire:734, Value:0, Discovered faults:{'349_1_s-a-0', '734_s-a-1', '349_s-a-0'} 
Wire:735, Value:0, Discovered faults:{'259_s-a-1', '259_2_s-a-1', '735_s-a-1'} 
Wire:738, Value:0, Discovered faults:{'256_2_s-a-1', '256_s-a-1', '738_s-a-1'} 
Wire:741, Value:1, Discovered faults:{'263_s-a-0', '741_s-a-0', '263_2_s-a-0'} 
Wire:744, Value:1, Discovered faults:{'744_s-a-0', '269_2_s-a-0', '269_s-a-0'} 
Wire:747, Value:1, Discovered faults:{'266_s-a-0', '266_2_s-a-0', '747_s-a-0'} 
Wire:750, Value:1, Discovered faults:{'275_s-a-0', '750_s-a-0', '275_2_s-a-0'} 
Wire:753, Value:1, Discovered faults:{'753_s-a-0', '272_s-a-0', '272_2_s-a-0'} 
Wire:756, Value:0, Discovered faults:{'756_s-a-1', '281_2_s-a-1', '281_s-a-1'} 
Wire:759, Value:0, Discovered faults:{'278_s-a-1', '278_2_s-a-1', '759_s-a-1'} 
Wire:762, Value:0, Discovered faults:{'762_s-a-1', '287_s-a-1', '287_2_s-a-1'} 
Wire:765, Value:1, Discovered faults:{'284_2_s-a-0', '284_s-a-0', '765_s-a-0'} 
Wire:768, Value:1, Discovered faults:{'294_2_s-a-0', '768_s-a-0', '294_s-a-0'} 
Wire:771, Value:1, Discovered faults:{'771_s-a-0', '301_s-a-0', '301_3_s-a-0'} 
Wire:774, Value:0, Discovered faults:{'774_s-a-1', '297_3_s-a-1', '297_s-a-1'} 
Wire:777, Value:1, Discovered faults:{'777_s-a-0', '309_s-a-0', '309_3_s-a-0'} 
Wire:780, Value:1, Discovered faults:{'780_s-a-0', '305_s-a-0', '305_3_s-a-0'} 
Wire:783, Value:0, Discovered faults:{'316_2_s-a-1', '783_s-a-1', '316_s-a-1'} 
Wire:786, Value:1, Discovered faults:{'313_s-a-0', '786_s-a-0', '313_2_s-a-0'} 
Wire:792, Value:1, Discovered faults:{'485_s-a-1', '792_s-a-0', '297_s-a-1', '297_1_s-a-1'} 
Wire:799, Value:1, Discovered faults:{'799_s-a-0', '495_s-a-1', '2_s-a-1'} 
Wire:800, Value:0, Discovered faults:{'37_s-a-0', '800_s-a-1', '37_2_s-a-0', '499_s-a-0', '37_1_s-a-0'} 
Wire:900, Value:1, Discovered faults:{'900_s-a-0'} 
Wire:901, Value:0, Discovered faults:{'328_s-a-0', '331_s-a-1', '331_1_s-a-1', '901_s-a-1', '607_s-a-0', '328_2_s-a-0'} 
Wire:902, Value:1, Discovered faults:{'608_s-a-1', '334_s-a-0', '334_1_s-a-0', '902_s-a-0'} 
Wire:903, Value:1, Discovered faults:{'609_s-a-1', '337_1_s-a-0', '903_s-a-0', '337_s-a-0'} 
Wire:904, Value:1, Discovered faults:{'904_s-a-0'} 
Wire:905, Value:0, Discovered faults:{'343_s-a-1', '343_1_s-a-1', '340_s-a-0', '340_2_s-a-0', '905_s-a-1', '611_s-a-0'} 
Wire:998, Value:1, Discovered faults:{'346_s-a-0', '733_s-a-1', '346_1_s-a-0', '998_s-a-0'} 
Wire:999, Value:1, Discovered faults:{'999_s-a-0', '349_1_s-a-0', '734_s-a-1', '349_s-a-0'} 
Wire:496_1, Value:1, Discovered faults:{'496_s-a-0', '496_1_s-a-0', '237_s-a-0', '237_2_s-a-0'} 
Wire:496_2, Value:1, Discovered faults:{'496_s-a-0', '496_2_s-a-0', '237_s-a-0', '237_2_s-a-0'} 
Wire:500_1, Value:0, Discovered faults:{'500_1_s-a-1', '500_s-a-1', '219_s-a-1', '219_4_s-a-1'} 
Wire:500_2, Value:0, Discovered faults:{'500_s-a-1', '500_2_s-a-1', '219_s-a-1', '219_4_s-a-1'} 
Wire:503_1, Value:1, Discovered faults:{'503_s-a-0', '503_1_s-a-0', '8_1_s-a-0', '8_s-a-0'} 
Wire:503_2, Value:1, Discovered faults:{'503_s-a-0', '8_1_s-a-0', '503_2_s-a-0', '8_s-a-0'} 
Wire:506_1, Value:1, Discovered faults:{'8_2_s-a-0', '8_s-a-0', '506_1_s-a-0', '506_s-a-0'} 
Wire:506_2, Value:1, Discovered faults:{'8_2_s-a-0', '506_2_s-a-0', '8_s-a-0', '506_s-a-0'} 
Wire:509_1, Value:1, Discovered faults:{'509_1_s-a-0', '227_s-a-0', '227_1_s-a-0', '509_s-a-0'} 
Wire:509_2, Value:1, Discovered faults:{'227_s-a-0', '227_1_s-a-0', '509_2_s-a-0', '509_s-a-0'} 
Wire:509_3, Value:1, Discovered faults:{'227_s-a-0', '227_1_s-a-0', '509_s-a-0', '509_3_s-a-0'} 
Wire:509_4, Value:1, Discovered faults:{'227_s-a-0', '227_1_s-a-0', '509_s-a-0', '509_4_s-a-0'} 
Wire:509_5, Value:1, Discovered faults:{'227_s-a-0', '227_1_s-a-0', '509_5_s-a-0', '509_s-a-0'} 
Wire:509_6, Value:1, Discovered faults:{'227_s-a-0', '227_1_s-a-0', '509_s-a-0', '509_6_s-a-0'} 
Wire:509_7, Value:1, Discovered faults:{'227_s-a-0', '509_7_s-a-0', '227_1_s-a-0', '509_s-a-0'} 
Wire:509_8, Value:1, Discovered faults:{'227_s-a-0', '227_1_s-a-0', '509_8_s-a-0', '509_s-a-0'} 
Wire:509_9, Value:1, Discovered faults:{'227_s-a-0', '227_1_s-a-0', '509_s-a-0', '509_9_s-a-0'} 
Wire:509_10, Value:1, Discovered faults:{'227_s-a-0', '227_1_s-a-0', '509_s-a-0', '509_10_s-a-0'} 
Wire:509_11, Value:1, Discovered faults:{'227_s-a-0', '509_11_s-a-0', '227_1_s-a-0', '509_s-a-0'} 
Wire:521_1, Value:1, Discovered faults:{'521_s-a-0', '521_1_s-a-0', '234_1_s-a-0', '234_s-a-0'} 
Wire:521_2, Value:1, Discovered faults:{'521_s-a-0', '521_2_s-a-0', '234_1_s-a-0', '234_s-a-0'} 
Wire:521_3, Value:1, Discovered faults:{'521_s-a-0', '521_3_s-a-0', '234_1_s-a-0', '234_s-a-0'} 
Wire:521_4, Value:1, Discovered faults:{'521_s-a-0', '521_4_s-a-0', '234_1_s-a-0', '234_s-a-0'} 
Wire:521_5, Value:1, Discovered faults:{'521_s-a-0', '521_5_s-a-0', '234_1_s-a-0', '234_s-a-0'} 
Wire:521_6, Value:1, Discovered faults:{'521_s-a-0', '521_6_s-a-0', '234_1_s-a-0', '234_s-a-0'} 
Wire:521_7, Value:1, Discovered faults:{'521_7_s-a-0', '521_s-a-0', '234_1_s-a-0', '234_s-a-0'} 
Wire:521_8, Value:1, Discovered faults:{'521_s-a-0', '521_8_s-a-0', '234_1_s-a-0', '234_s-a-0'} 
Wire:521_9, Value:1, Discovered faults:{'521_s-a-0', '521_9_s-a-0', '234_1_s-a-0', '234_s-a-0'} 
Wire:521_10, Value:1, Discovered faults:{'521_s-a-0', '521_10_s-a-0', '234_1_s-a-0', '234_s-a-0'} 
Wire:521_11, Value:1, Discovered faults:{'521_11_s-a-0', '521_s-a-0', '234_1_s-a-0', '234_s-a-0'} 
Wire:533_1, Value:0, Discovered faults:{'241_s-a-0', '533_1_s-a-1', '241_1_s-a-0', '533_s-a-1'} 
Wire:533_2, Value:0, Discovered faults:{'533_2_s-a-1', '241_s-a-0', '241_1_s-a-0', '533_s-a-1'} 
Wire:533_3, Value:0, Discovered faults:{'241_s-a-0', '533_3_s-a-1', '241_1_s-a-0', '533_s-a-1'} 
Wire:537_1, Value:1, Discovered faults:{'246_s-a-1', '537_1_s-a-0', '537_s-a-0', '246_1_s-a-1'} 
Wire:537_2, Value:1, Discovered faults:{'246_s-a-1', '537_2_s-a-0', '537_s-a-0', '246_1_s-a-1'} 
Wire:537_3, Value:1, Discovered faults:{'246_s-a-1', '537_3_s-a-0', '537_s-a-0', '246_1_s-a-1'} 
Wire:537_4, Value:1, Discovered faults:{'246_s-a-1', '537_4_s-a-0', '537_s-a-0', '246_1_s-a-1'} 
Wire:537_5, Value:1, Discovered faults:{'246_s-a-1', '537_5_s-a-0', '537_s-a-0', '246_1_s-a-1'} 
Wire:544_1, Value:0, Discovered faults:{'544_1_s-a-1', '544_s-a-1'} 
Wire:544_2, Value:0, Discovered faults:{'544_s-a-1', '544_2_s-a-1'} 
Wire:547_1, Value:0, Discovered faults:{'547_1_s-a-1', '547_s-a-1', '69_s-a-1', '69_2_s-a-1'} 
Wire:547_2, Value:0, Discovered faults:{'547_s-a-1', '69_s-a-1', '547_2_s-a-1', '69_2_s-a-1'} 
Wire:550_1, Value:1, Discovered faults:{'550_s-a-0', '227_s-a-0', '227_2_s-a-0', '550_1_s-a-0'} 
Wire:550_2, Value:1, Discovered faults:{'550_s-a-0', '227_s-a-0', '227_2_s-a-0', '550_2_s-a-0'} 
Wire:550_3, Value:1, Discovered faults:{'550_s-a-0', '227_s-a-0', '227_2_s-a-0', '550_3_s-a-0'} 
Wire:550_4, Value:1, Discovered faults:{'550_s-a-0', '227_s-a-0', '227_2_s-a-0', '550_4_s-a-0'} 
Wire:550_5, Value:1, Discovered faults:{'550_s-a-0', '227_s-a-0', '227_2_s-a-0', '550_5_s-a-0'} 
Wire:550_6, Value:1, Discovered faults:{'550_s-a-0', '227_s-a-0', '227_2_s-a-0', '550_6_s-a-0'} 
Wire:550_7, Value:1, Discovered faults:{'550_s-a-0', '227_s-a-0', '227_2_s-a-0', '550_7_s-a-0'} 
Wire:550_8, Value:1, Discovered faults:{'550_s-a-0', '227_s-a-0', '227_2_s-a-0', '550_8_s-a-0'} 
Wire:550_9, Value:1, Discovered faults:{'550_s-a-0', '227_s-a-0', '227_2_s-a-0', '550_9_s-a-0'} 
Wire:550_10, Value:1, Discovered faults:{'550_s-a-0', '227_s-a-0', '227_2_s-a-0', '550_10_s-a-0'} 
Wire:550_11, Value:1, Discovered faults:{'550_s-a-0', '227_s-a-0', '227_2_s-a-0', '550_11_s-a-0'} 
Wire:562_1, Value:1, Discovered faults:{'562_1_s-a-0', '234_2_s-a-0', '562_s-a-0', '234_s-a-0'} 
Wire:562_2, Value:1, Discovered faults:{'562_2_s-a-0', '234_2_s-a-0', '562_s-a-0', '234_s-a-0'} 
Wire:562_3, Value:1, Discovered faults:{'562_3_s-a-0', '234_2_s-a-0', '562_s-a-0', '234_s-a-0'} 
Wire:562_4, Value:1, Discovered faults:{'562_4_s-a-0', '234_2_s-a-0', '562_s-a-0', '234_s-a-0'} 
Wire:562_5, Value:1, Discovered faults:{'562_5_s-a-0', '234_2_s-a-0', '562_s-a-0', '234_s-a-0'} 
Wire:562_6, Value:1, Discovered faults:{'562_6_s-a-0', '234_2_s-a-0', '562_s-a-0', '234_s-a-0'} 
Wire:562_7, Value:1, Discovered faults:{'562_7_s-a-0', '234_2_s-a-0', '562_s-a-0', '234_s-a-0'} 
Wire:562_8, Value:1, Discovered faults:{'562_8_s-a-0', '234_2_s-a-0', '562_s-a-0', '234_s-a-0'} 
Wire:562_9, Value:1, Discovered faults:{'562_9_s-a-0', '234_2_s-a-0', '562_s-a-0', '234_s-a-0'} 
Wire:562_10, Value:1, Discovered faults:{'562_10_s-a-0', '234_2_s-a-0', '562_s-a-0', '234_s-a-0'} 
Wire:562_11, Value:1, Discovered faults:{'562_11_s-a-0', '234_2_s-a-0', '562_s-a-0', '234_s-a-0'} 
Wire:574_1, Value:1, Discovered faults:{'574_1_s-a-0', '256_1_s-a-1', '256_s-a-1', '574_s-a-0'} 
Wire:574_2, Value:1, Discovered faults:{'574_2_s-a-0', '256_1_s-a-1', '256_s-a-1', '574_s-a-0'} 
Wire:574_3, Value:1, Discovered faults:{'574_3_s-a-0', '256_1_s-a-1', '256_s-a-1', '574_s-a-0'} 
Wire:578_1, Value:1, Discovered faults:{'578_1_s-a-0', '259_s-a-1', '578_s-a-0', '259_1_s-a-1'} 
Wire:578_2, Value:1, Discovered faults:{'259_s-a-1', '578_s-a-0', '578_2_s-a-0', '259_1_s-a-1'} 
Wire:578_3, Value:1, Discovered faults:{'259_s-a-1', '578_s-a-0', '578_3_s-a-0', '259_1_s-a-1'} 
Wire:582_1, Value:0, Discovered faults:{'582_s-a-1', '319_1_s-a-1', '582_1_s-a-1', '319_s-a-1'} 
Wire:582_2, Value:0, Discovered faults:{'582_s-a-1', '319_1_s-a-1', '319_s-a-1', '582_2_s-a-1'} 
Wire:582_3, Value:0, Discovered faults:{'582_s-a-1', '319_1_s-a-1', '582_3_s-a-1', '319_s-a-1'} 
Wire:582_4, Value:0, Discovered faults:{'582_s-a-1', '319_1_s-a-1', '319_s-a-1', '582_4_s-a-1'} 
Wire:582_5, Value:0, Discovered faults:{'582_s-a-1', '582_5_s-a-1', '319_1_s-a-1', '319_s-a-1'} 
Wire:582_6, Value:0, Discovered faults:{'582_s-a-1', '582_6_s-a-1', '319_1_s-a-1', '319_s-a-1'} 
Wire:582_7, Value:0, Discovered faults:{'582_7_s-a-1', '582_s-a-1', '319_1_s-a-1', '319_s-a-1'} 
Wire:582_8, Value:0, Discovered faults:{'582_s-a-1', '582_8_s-a-1', '319_1_s-a-1', '319_s-a-1'} 
Wire:582_9, Value:0, Discovered faults:{'582_9_s-a-1', '582_s-a-1', '319_1_s-a-1', '319_s-a-1'} 
Wire:582_10, Value:0, Discovered faults:{'582_10_s-a-1', '582_s-a-1', '319_1_s-a-1', '319_s-a-1'} 
Wire:582_11, Value:0, Discovered faults:{'582_s-a-1', '319_1_s-a-1', '319_s-a-1', '582_11_s-a-1'} 
Wire:594_1, Value:1, Discovered faults:{'594_1_s-a-0', '594_s-a-0', '322_1_s-a-0', '322_s-a-0'} 
Wire:594_2, Value:1, Discovered faults:{'594_2_s-a-0', '594_s-a-0', '322_1_s-a-0', '322_s-a-0'} 
Wire:594_3, Value:1, Discovered faults:{'594_3_s-a-0', '594_s-a-0', '322_1_s-a-0', '322_s-a-0'} 
Wire:594_4, Value:1, Discovered faults:{'594_s-a-0', '594_4_s-a-0', '322_1_s-a-0', '322_s-a-0'} 
Wire:594_5, Value:1, Discovered faults:{'594_s-a-0', '594_5_s-a-0', '322_1_s-a-0', '322_s-a-0'} 
Wire:594_6, Value:1, Discovered faults:{'594_s-a-0', '594_6_s-a-0', '322_1_s-a-0', '322_s-a-0'} 
Wire:594_7, Value:1, Discovered faults:{'594_7_s-a-0', '594_s-a-0', '322_1_s-a-0', '322_s-a-0'} 
Wire:594_8, Value:1, Discovered faults:{'594_8_s-a-0', '594_s-a-0', '322_1_s-a-0', '322_s-a-0'} 
Wire:594_9, Value:1, Discovered faults:{'594_9_s-a-0', '594_s-a-0', '322_1_s-a-0', '322_s-a-0'} 
Wire:594_10, Value:1, Discovered faults:{'594_10_s-a-0', '594_s-a-0', '322_1_s-a-0', '322_s-a-0'} 
Wire:594_11, Value:1, Discovered faults:{'594_11_s-a-0', '594_s-a-0', '322_1_s-a-0', '322_s-a-0'} 
Wire:613_1, Value:0, Discovered faults:{'613_1_s-a-1', '319_2_s-a-1', '613_s-a-1', '319_s-a-1'} 
Wire:613_2, Value:0, Discovered faults:{'613_2_s-a-1', '319_2_s-a-1', '613_s-a-1', '319_s-a-1'} 
Wire:613_3, Value:0, Discovered faults:{'613_3_s-a-1', '319_2_s-a-1', '613_s-a-1', '319_s-a-1'} 
Wire:613_4, Value:0, Discovered faults:{'613_4_s-a-1', '319_2_s-a-1', '613_s-a-1', '319_s-a-1'} 
Wire:613_5, Value:0, Discovered faults:{'319_2_s-a-1', '613_s-a-1', '319_s-a-1', '613_5_s-a-1'} 
Wire:613_6, Value:0, Discovered faults:{'613_6_s-a-1', '319_2_s-a-1', '613_s-a-1', '319_s-a-1'} 
Wire:613_7, Value:0, Discovered faults:{'319_2_s-a-1', '613_s-a-1', '319_s-a-1', '613_7_s-a-1'} 
Wire:613_8, Value:0, Discovered faults:{'319_2_s-a-1', '613_s-a-1', '319_s-a-1', '613_8_s-a-1'} 
Wire:613_9, Value:0, Discovered faults:{'319_2_s-a-1', '613_s-a-1', '319_s-a-1', '613_9_s-a-1'} 
Wire:613_10, Value:0, Discovered faults:{'319_2_s-a-1', '613_s-a-1', '319_s-a-1', '613_10_s-a-1'} 
Wire:613_11, Value:0, Discovered faults:{'613_11_s-a-1', '319_2_s-a-1', '613_s-a-1', '319_s-a-1'} 
Wire:625_1, Value:1, Discovered faults:{'625_s-a-0', '322_2_s-a-0', '625_1_s-a-0', '322_s-a-0'} 
Wire:625_2, Value:1, Discovered faults:{'625_s-a-0', '322_2_s-a-0', '625_2_s-a-0', '322_s-a-0'} 
Wire:625_3, Value:1, Discovered faults:{'625_s-a-0', '322_2_s-a-0', '625_3_s-a-0', '322_s-a-0'} 
Wire:625_4, Value:1, Discovered faults:{'625_4_s-a-0', '625_s-a-0', '322_2_s-a-0', '322_s-a-0'} 
Wire:625_5, Value:1, Discovered faults:{'625_s-a-0', '322_2_s-a-0', '625_5_s-a-0', '322_s-a-0'} 
Wire:625_6, Value:1, Discovered faults:{'625_s-a-0', '322_2_s-a-0', '625_6_s-a-0', '322_s-a-0'} 
Wire:625_7, Value:1, Discovered faults:{'625_s-a-0', '322_2_s-a-0', '625_7_s-a-0', '322_s-a-0'} 
Wire:625_8, Value:1, Discovered faults:{'625_s-a-0', '322_2_s-a-0', '625_8_s-a-0', '322_s-a-0'} 
Wire:625_9, Value:1, Discovered faults:{'625_s-a-0', '322_2_s-a-0', '625_9_s-a-0', '322_s-a-0'} 
Wire:625_10, Value:1, Discovered faults:{'625_s-a-0', '322_2_s-a-0', '625_10_s-a-0', '322_s-a-0'} 
Wire:625_11, Value:1, Discovered faults:{'625_s-a-0', '322_2_s-a-0', '625_11_s-a-0', '322_s-a-0'} 
Wire:637_1, Value:0, Discovered faults:{'637_s-a-1', '16_1_s-a-1', '637_1_s-a-1', '16_s-a-1'} 
Wire:637_2, Value:0, Discovered faults:{'637_s-a-1', '16_1_s-a-1', '637_2_s-a-1', '16_s-a-1'} 
Wire:637_3, Value:0, Discovered faults:{'637_s-a-1', '16_1_s-a-1', '637_3_s-a-1', '16_s-a-1'} 
Wire:637_4, Value:0, Discovered faults:{'637_s-a-1', '16_1_s-a-1', '16_s-a-1', '637_4_s-a-1'} 
Wire:637_5, Value:0, Discovered faults:{'637_s-a-1', '16_1_s-a-1', '16_s-a-1', '637_5_s-a-1'} 
Wire:643_1, Value:0, Discovered faults:{'643_s-a-1', '643_1_s-a-1', '16_s-a-1', '16_2_s-a-1'} 
Wire:643_2, Value:0, Discovered faults:{'643_2_s-a-1', '643_s-a-1', '16_s-a-1', '16_2_s-a-1'} 
Wire:643_3, Value:0, Discovered faults:{'643_s-a-1', '643_3_s-a-1', '16_s-a-1', '16_2_s-a-1'} 
Wire:643_4, Value:0, Discovered faults:{'643_s-a-1', '643_4_s-a-1', '16_s-a-1', '16_2_s-a-1'} 
Wire:643_5, Value:0, Discovered faults:{'643_s-a-1', '16_s-a-1', '16_2_s-a-1', '643_5_s-a-1'} 
Wire:643_6, Value:0, Discovered faults:{'643_s-a-1', '16_s-a-1', '16_2_s-a-1', '643_6_s-a-1'} 
Wire:651_1, Value:0, Discovered faults:{'7_s-a-1', '651_1_s-a-1', '651_s-a-1'} 
Wire:651_2, Value:0, Discovered faults:{'7_s-a-1', '651_2_s-a-1', '651_s-a-1'} 
Wire:651_3, Value:0, Discovered faults:{'7_s-a-1', '651_s-a-1', '651_3_s-a-1'} 
Wire:655_1, Value:0, Discovered faults:{'263_s-a-0', '655_1_s-a-1', '655_s-a-1', '263_1_s-a-0'} 
Wire:655_2, Value:0, Discovered faults:{'263_s-a-0', '655_2_s-a-1', '655_s-a-1', '263_1_s-a-0'} 
Wire:655_3, Value:0, Discovered faults:{'263_s-a-0', '655_3_s-a-1', '655_s-a-1', '263_1_s-a-0'} 
Wire:659_1, Value:0, Discovered faults:{'266_1_s-a-0', '266_s-a-0', '659_s-a-1', '659_1_s-a-1'} 
Wire:659_2, Value:0, Discovered faults:{'266_1_s-a-0', '266_s-a-0', '659_s-a-1', '659_2_s-a-1'} 
Wire:659_3, Value:0, Discovered faults:{'266_1_s-a-0', '659_3_s-a-1', '266_s-a-0', '659_s-a-1'} 
Wire:663_1, Value:0, Discovered faults:{'663_s-a-1', '663_1_s-a-1', '269_1_s-a-0', '269_s-a-0'} 
Wire:663_2, Value:0, Discovered faults:{'663_s-a-1', '269_1_s-a-0', '269_s-a-0', '663_2_s-a-1'} 
Wire:663_3, Value:0, Discovered faults:{'663_s-a-1', '663_3_s-a-1', '269_1_s-a-0', '269_s-a-0'} 
Wire:667_1, Value:0, Discovered faults:{'667_s-a-1', '667_1_s-a-1', '272_1_s-a-0', '272_s-a-0'} 
Wire:667_2, Value:0, Discovered faults:{'667_s-a-1', '272_1_s-a-0', '667_2_s-a-1', '272_s-a-0'} 
Wire:667_3, Value:0, Discovered faults:{'667_s-a-1', '272_1_s-a-0', '272_s-a-0', '667_3_s-a-1'} 
Wire:671_1, Value:0, Discovered faults:{'275_s-a-0', '275_1_s-a-0', '671_1_s-a-1', '671_s-a-1'} 
Wire:671_2, Value:0, Discovered faults:{'275_s-a-0', '275_1_s-a-0', '671_s-a-1', '671_2_s-a-1'} 
Wire:671_3, Value:0, Discovered faults:{'275_s-a-0', '275_1_s-a-0', '671_3_s-a-1', '671_s-a-1'} 
Wire:675_1, Value:1, Discovered faults:{'278_s-a-1', '675_1_s-a-0', '675_s-a-0', '278_1_s-a-1'} 
Wire:675_2, Value:1, Discovered faults:{'278_s-a-1', '675_2_s-a-0', '675_s-a-0', '278_1_s-a-1'} 
Wire:675_3, Value:1, Discovered faults:{'278_s-a-1', '675_s-a-0', '278_1_s-a-1', '675_3_s-a-0'} 
Wire:679_1, Value:1, Discovered faults:{'281_1_s-a-1', '679_1_s-a-0', '281_s-a-1', '679_s-a-0'} 
Wire:679_2, Value:1, Discovered faults:{'281_1_s-a-1', '679_2_s-a-0', '281_s-a-1', '679_s-a-0'} 
Wire:679_3, Value:1, Discovered faults:{'679_3_s-a-0', '281_1_s-a-1', '281_s-a-1', '679_s-a-0'} 
Wire:683_1, Value:0, Discovered faults:{'284_s-a-0', '284_1_s-a-0', '683_1_s-a-1', '683_s-a-1'} 
Wire:683_2, Value:0, Discovered faults:{'683_2_s-a-1', '284_s-a-0', '284_1_s-a-0', '683_s-a-1'} 
Wire:683_3, Value:0, Discovered faults:{'683_3_s-a-1', '284_s-a-0', '284_1_s-a-0', '683_s-a-1'} 
Wire:687_1, Value:1, Discovered faults:{'687_1_s-a-0', '287_s-a-1', '687_s-a-0', '287_1_s-a-1'} 
Wire:687_2, Value:1, Discovered faults:{'687_2_s-a-0', '287_s-a-1', '687_s-a-0', '287_1_s-a-1'} 
Wire:687_3, Value:1, Discovered faults:{'687_3_s-a-0', '287_s-a-1', '687_s-a-0', '287_1_s-a-1'} 
Wire:687_4, Value:1, Discovered faults:{'287_s-a-1', '687_s-a-0', '687_4_s-a-0', '287_1_s-a-1'} 
Wire:687_5, Value:1, Discovered faults:{'687_5_s-a-0', '287_s-a-1', '687_s-a-0', '287_1_s-a-1'} 
Wire:693_1, Value:0, Discovered faults:{'693_s-a-1', '693_1_s-a-1', '29_s-a-1', '29_1_s-a-1'} 
