Wire:1, Value:0, Discovered faults:{'1_s-a-1'} 
Wire:299_2, Value:0, Discovered faults:{'299_s-a-1', '299_2_s-a-1'} 
Wire:302_1, Value:0, Discovered faults:{'302_s-a-1', '302_1_s-a-1'} 
Wire:302_2, Value:0, Discovered faults:{'302_2_s-a-1', '302_s-a-1'} 
Wire:302_3, Value:0, Discovered faults:{'302_s-a-1', '302_3_s-a-1'} 
Wire:302_4, Value:0, Discovered faults:{'302_s-a-1', '302_4_s-a-1'} 
Wire:308_1, Value:0, Discovered faults:{'308_1_s-a-1', '308_s-a-1'} 
Wire:308_2, Value:0, Discovered faults:{'308_2_s-a-1', '308_s-a-1'} 
Wire:308_3, Value:0, Discovered faults:{'308_s-a-1', '308_3_s-a-1'} 
Wire:308_4, Value:0, Discovered faults:{'308_s-a-1', '308_4_s-a-1'} 
Wire:308_5, Value:0, Discovered faults:{'308_5_s-a-1', '308_s-a-1'} 
Wire:308_6, Value:0, Discovered faults:{'308_s-a-1', '308_6_s-a-1'} 
Wire:316_1, Value:1, Discovered faults:{'316_s-a-0', '316_1_s-a-0'} 
Wire:316_2, Value:1, Discovered faults:{'316_s-a-0', '316_2_s-a-0'} 
Wire:316_3, Value:1, Discovered faults:{'316_s-a-0', '316_3_s-a-0'} 
Wire:316_4, Value:1, Discovered faults:{'316_s-a-0', '316_4_s-a-0'} 
Wire:316_5, Value:1, Discovered faults:{'316_5_s-a-0', '316_s-a-0'} 
Wire:316_6, Value:1, Discovered faults:{'316_s-a-0', '316_6_s-a-0'} 
Wire:324_1, Value:0, Discovered faults:{'324_s-a-1', '324_1_s-a-1'} 
Wire:324_2, Value:0, Discovered faults:{'324_2_s-a-1', '324_s-a-1'} 
Wire:324_3, Value:0, Discovered faults:{'324_3_s-a-1', '324_s-a-1'} 
Wire:324_4, Value:0, Discovered faults:{'324_4_s-a-1', '324_s-a-1'} 
Wire:324_5, Value:0, Discovered faults:{'324_5_s-a-1', '324_s-a-1'} 
Wire:324_6, Value:0, Discovered faults:{'324_6_s-a-1', '324_s-a-1'} 
Wire:332_1, Value:1, Discovered faults:{'332_s-a-0', '332_1_s-a-0'} 
Wire:332_2, Value:1, Discovered faults:{'332_s-a-0', '332_2_s-a-0'} 
Wire:335_1, Value:0, Discovered faults:{'335_1_s-a-1', '335_s-a-1'} 
Wire:335_2, Value:0, Discovered faults:{'335_2_s-a-1', '335_s-a-1'} 
Wire:338_1, Value:1, Discovered faults:{'338_1_s-a-0', '338_s-a-0'} 
Wire:338_2, Value:1, Discovered faults:{'338_s-a-0', '338_2_s-a-0'} 
Wire:341_1, Value:1, Discovered faults:{'341_s-a-0', '341_1_s-a-0'} 
Wire:341_2, Value:1, Discovered faults:{'341_s-a-0', '341_2_s-a-0'} 
Wire:341_3, Value:1, Discovered faults:{'341_s-a-0', '341_3_s-a-0'} 
Wire:341_4, Value:1, Discovered faults:{'341_s-a-0', '341_4_s-a-0'} 
Wire:341_5, Value:1, Discovered faults:{'341_s-a-0', '341_5_s-a-0'} 
Wire:341_6, Value:1, Discovered faults:{'341_s-a-0', '341_6_s-a-0'} 
Wire:348_1, Value:1, Discovered faults:{'348_s-a-0', '348_1_s-a-0'} 
Wire:348_2, Value:1, Discovered faults:{'348_2_s-a-0', '348_s-a-0'} 
Wire:351_1, Value:0, Discovered faults:{'351_1_s-a-1', '351_s-a-1'} 
Wire:351_2, Value:0, Discovered faults:{'351_s-a-1', '351_2_s-a-1'} 
Wire:351_3, Value:0, Discovered faults:{'351_3_s-a-1', '351_s-a-1'} 
Wire:351_4, Value:0, Discovered faults:{'351_s-a-1', '351_4_s-a-1'} 
Wire:351_5, Value:0, Discovered faults:{'351_5_s-a-1', '351_s-a-1'} 
Wire:351_6, Value:0, Discovered faults:{'351_6_s-a-1', '351_s-a-1'} 
Wire:358_1, Value:0, Discovered faults:{'358_1_s-a-1', '358_s-a-1'} 
Wire:358_2, Value:0, Discovered faults:{'358_2_s-a-1', '358_s-a-1'} 
Wire:361_1, Value:1, Discovered faults:{'361_s-a-0', '361_1_s-a-0'} 
Wire:361_2, Value:1, Discovered faults:{'361_2_s-a-0', '361_s-a-0'} 
Wire:361_3, Value:1, Discovered faults:{'361_3_s-a-0', '361_s-a-0'} 
Wire:361_4, Value:1, Discovered faults:{'361_s-a-0', '361_4_s-a-0'} 
Wire:366_1, Value:0, Discovered faults:{'366_1_s-a-1', '366_s-a-1'} 
Wire:366_2, Value:0, Discovered faults:{'366_s-a-1', '366_2_s-a-1'} 
Wire:369_1, Value:0, Discovered faults:{'369_1_s-a-1', '369_s-a-1'} 
Wire:369_2, Value:0, Discovered faults:{'369_2_s-a-1', '369_s-a-1'} 
Wire:374_1, Value:0, Discovered faults:{'374_1_s-a-1', '374_s-a-1'} 
Wire:374_2, Value:0, Discovered faults:{'374_s-a-1', '374_2_s-a-1'} 
Wire:374_3, Value:0, Discovered faults:{'374_s-a-1', '374_3_s-a-1'} 
Wire:374_4, Value:0, Discovered faults:{'374_s-a-1', '374_4_s-a-1'} 
Wire:374_5, Value:0, Discovered faults:{'374_s-a-1', '374_5_s-a-1'} 
Wire:374_6, Value:0, Discovered faults:{'374_6_s-a-1', '374_s-a-1'} 
Wire:374_7, Value:0, Discovered faults:{'374_s-a-1', '374_7_s-a-1'} 
Wire:374_8, Value:0, Discovered faults:{'374_s-a-1', '374_8_s-a-1'} 
Wire:374_9, Value:0, Discovered faults:{'374_s-a-1', '374_9_s-a-1'} 
Wire:374_10, Value:0, Discovered faults:{'374_s-a-1', '374_10_s-a-1'} 
Wire:374_11, Value:0, Discovered faults:{'374_s-a-1', '374_11_s-a-1'} 
Wire:386_1, Value:1, Discovered faults:{'386_s-a-0', '386_1_s-a-0'} 
Wire:386_2, Value:1, Discovered faults:{'386_s-a-0', '386_2_s-a-0'} 
Wire:389_1, Value:0, Discovered faults:{'389_s-a-1', '389_1_s-a-1'} 
Wire:389_2, Value:0, Discovered faults:{'389_s-a-1', '389_2_s-a-1'} 
Wire:389_3, Value:0, Discovered faults:{'389_s-a-1', '389_3_s-a-1'} 
Wire:389_4, Value:0, Discovered faults:{'389_s-a-1', '389_4_s-a-1'} 
Wire:389_5, Value:0, Discovered faults:{'389_s-a-1', '389_5_s-a-1'} 
Wire:389_6, Value:0, Discovered faults:{'389_s-a-1', '389_6_s-a-1'} 
Wire:389_7, Value:0, Discovered faults:{'389_s-a-1', '389_7_s-a-1'} 
Wire:389_8, Value:0, Discovered faults:{'389_s-a-1', '389_8_s-a-1'} 
Wire:389_9, Value:0, Discovered faults:{'389_s-a-1', '389_9_s-a-1'} 
Wire:389_10, Value:0, Discovered faults:{'389_s-a-1', '389_10_s-a-1'} 
Wire:400_1, Value:0, Discovered faults:{'400_s-a-1', '400_1_s-a-1'} 
Wire:400_2, Value:0, Discovered faults:{'400_s-a-1', '400_2_s-a-1'} 
Wire:400_3, Value:0, Discovered faults:{'400_s-a-1', '400_3_s-a-1'} 
Wire:400_4, Value:0, Discovered faults:{'400_s-a-1', '400_4_s-a-1'} 
Wire:400_5, Value:0, Discovered faults:{'400_s-a-1', '400_5_s-a-1'} 
Wire:400_6, Value:0, Discovered faults:{'400_s-a-1', '400_6_s-a-1'} 
Wire:400_7, Value:0, Discovered faults:{'400_s-a-1', '400_7_s-a-1'} 
Wire:400_8, Value:0, Discovered faults:{'400_s-a-1', '400_8_s-a-1'} 
Wire:400_9, Value:0, Discovered faults:{'400_s-a-1', '400_9_s-a-1'} 
Wire:400_10, Value:0, Discovered faults:{'400_s-a-1', '400_10_s-a-1'} 
Wire:411_1, Value:1, Discovered faults:{'411_s-a-0', '411_1_s-a-0'} 
Wire:411_2, Value:1, Discovered faults:{'411_2_s-a-0', '411_s-a-0'} 
Wire:411_3, Value:1, Discovered faults:{'411_s-a-0', '411_3_s-a-0'} 
Wire:411_4, Value:1, Discovered faults:{'411_s-a-0', '411_4_s-a-0'} 
Wire:411_5, Value:1, Discovered faults:{'411_s-a-0', '411_5_s-a-0'} 
Wire:411_6, Value:1, Discovered faults:{'411_s-a-0', '411_6_s-a-0'} 
Wire:411_7, Value:1, Discovered faults:{'411_7_s-a-0', '411_s-a-0'} 
Wire:411_8, Value:1, Discovered faults:{'411_s-a-0', '411_8_s-a-0'} 
Wire:411_9, Value:1, Discovered faults:{'411_s-a-0', '411_9_s-a-0'} 
Wire:411_10, Value:1, Discovered faults:{'411_s-a-0', '411_10_s-a-0'} 
Wire:422_1, Value:0, Discovered faults:{'422_1_s-a-1', '422_s-a-1'} 
Wire:422_2, Value:0, Discovered faults:{'422_2_s-a-1', '422_s-a-1'} 
Wire:422_3, Value:0, Discovered faults:{'422_s-a-1', '422_3_s-a-1'} 
Wire:422_4, Value:0, Discovered faults:{'422_s-a-1', '422_4_s-a-1'} 
Wire:422_5, Value:0, Discovered faults:{'422_s-a-1', '422_5_s-a-1'} 
Wire:422_6, Value:0, Discovered faults:{'422_s-a-1', '422_6_s-a-1'} 
Wire:422_7, Value:0, Discovered faults:{'422_s-a-1', '422_7_s-a-1'} 
Wire:422_8, Value:0, Discovered faults:{'422_8_s-a-1', '422_s-a-1'} 
Wire:422_9, Value:0, Discovered faults:{'422_s-a-1', '422_9_s-a-1'} 
Wire:422_10, Value:0, Discovered faults:{'422_s-a-1', '422_10_s-a-1'} 
Wire:422_11, Value:0, Discovered faults:{'422_11_s-a-1', '422_s-a-1'} 
Wire:422_12, Value:0, Discovered faults:{'422_s-a-1', '422_12_s-a-1'} 
Wire:435_1, Value:0, Discovered faults:{'435_s-a-1', '435_1_s-a-1'} 
Wire:435_2, Value:0, Discovered faults:{'435_s-a-1', '435_2_s-a-1'} 
Wire:435_3, Value:0, Discovered faults:{'435_s-a-1', '435_3_s-a-1'} 
Wire:435_4, Value:0, Discovered faults:{'435_s-a-1', '435_4_s-a-1'} 
Wire:435_5, Value:0, Discovered faults:{'435_s-a-1', '435_5_s-a-1'} 
Wire:435_6, Value:0, Discovered faults:{'435_s-a-1', '435_6_s-a-1'} 
Wire:435_7, Value:0, Discovered faults:{'435_s-a-1', '435_7_s-a-1'} 
Wire:435_8, Value:0, Discovered faults:{'435_s-a-1', '435_8_s-a-1'} 
Wire:435_9, Value:0, Discovered faults:{'435_s-a-1', '435_9_s-a-1'} 
Wire:435_10, Value:0, Discovered faults:{'435_s-a-1', '435_10_s-a-1'} 
Wire:446_1, Value:1, Discovered faults:{'446_s-a-0', '446_1_s-a-0'} 
Wire:446_2, Value:1, Discovered faults:{'446_s-a-0', '446_2_s-a-0'} 
Wire:446_3, Value:1, Discovered faults:{'446_3_s-a-0', '446_s-a-0'} 
Wire:446_4, Value:1, Discovered faults:{'446_4_s-a-0', '446_s-a-0'} 
Wire:446_5, Value:1, Discovered faults:{'446_5_s-a-0', '446_s-a-0'} 
Wire:446_6, Value:1, Discovered faults:{'446_6_s-a-0', '446_s-a-0'} 
Wire:446_7, Value:1, Discovered faults:{'446_s-a-0', '446_7_s-a-0'} 
Wire:446_8, Value:1, Discovered faults:{'446_s-a-0', '446_8_s-a-0'} 
Wire:446_9, Value:1, Discovered faults:{'446_9_s-a-0', '446_s-a-0'} 
Wire:446_10, Value:1, Discovered faults:{'446_s-a-0', '446_10_s-a-0'} 
Wire:457_1, Value:1, Discovered faults:{'457_s-a-0', '457_1_s-a-0'} 
Wire:457_2, Value:1, Discovered faults:{'457_2_s-a-0', '457_s-a-0'} 
Wire:457_3, Value:1, Discovered faults:{'457_3_s-a-0', '457_s-a-0'} 
Wire:457_4, Value:1, Discovered faults:{'457_4_s-a-0', '457_s-a-0'} 
Wire:457_5, Value:1, Discovered faults:{'457_5_s-a-0', '457_s-a-0'} 
Wire:457_6, Value:1, Discovered faults:{'457_s-a-0', '457_6_s-a-0'} 
Wire:457_7, Value:1, Discovered faults:{'457_s-a-0', '457_7_s-a-0'} 
Wire:457_8, Value:1, Discovered faults:{'457_s-a-0', '457_8_s-a-0'} 
Wire:457_9, Value:1, Discovered faults:{'457_s-a-0', '457_9_s-a-0'} 
Wire:457_10, Value:1, Discovered faults:{'457_s-a-0', '457_10_s-a-0'} 
Wire:468_1, Value:1, Discovered faults:{'468_s-a-0', '468_1_s-a-0'} 
Wire:468_2, Value:1, Discovered faults:{'468_s-a-0', '468_2_s-a-0'} 
Wire:468_3, Value:1, Discovered faults:{'468_s-a-0', '468_3_s-a-0'} 
Wire:468_4, Value:1, Discovered faults:{'468_s-a-0', '468_4_s-a-0'} 
Wire:468_5, Value:1, Discovered faults:{'468_s-a-0', '468_5_s-a-0'} 
Wire:468_6, Value:1, Discovered faults:{'468_s-a-0', '468_6_s-a-0'} 
Wire:468_7, Value:1, Discovered faults:{'468_s-a-0', '468_7_s-a-0'} 
Wire:468_8, Value:1, Discovered faults:{'468_s-a-0', '468_8_s-a-0'} 
Wire:468_9, Value:1, Discovered faults:{'468_s-a-0', '468_9_s-a-0'} 
Wire:468_10, Value:1, Discovered faults:{'468_s-a-0', '468_10_s-a-0'} 
Wire:479_1, Value:0, Discovered faults:{'479_1_s-a-1', '479_s-a-1'} 
Wire:479_2, Value:0, Discovered faults:{'479_s-a-1', '479_2_s-a-1'} 
Wire:479_3, Value:0, Discovered faults:{'479_3_s-a-1', '479_s-a-1'} 
Wire:479_4, Value:0, Discovered faults:{'479_s-a-1', '479_4_s-a-1'} 
Wire:479_5, Value:0, Discovered faults:{'479_5_s-a-1', '479_s-a-1'} 
Wire:479_6, Value:0, Discovered faults:{'479_s-a-1', '479_6_s-a-1'} 
Wire:479_7, Value:0, Discovered faults:{'479_s-a-1', '479_7_s-a-1'} 
Wire:479_8, Value:0, Discovered faults:{'479_8_s-a-1', '479_s-a-1'} 
Wire:479_9, Value:0, Discovered faults:{'479_9_s-a-1', '479_s-a-1'} 
Wire:479_10, Value:0, Discovered faults:{'479_s-a-1', '479_10_s-a-1'} 
Wire:490_1, Value:0, Discovered faults:{'490_1_s-a-1', '490_s-a-1'} 
Wire:490_2, Value:0, Discovered faults:{'490_2_s-a-1', '490_s-a-1'} 
Wire:490_3, Value:0, Discovered faults:{'490_3_s-a-1', '490_s-a-1'} 
Wire:490_4, Value:0, Discovered faults:{'490_4_s-a-1', '490_s-a-1'} 
Wire:490_5, Value:0, Discovered faults:{'490_5_s-a-1', '490_s-a-1'} 
Wire:490_6, Value:0, Discovered faults:{'490_6_s-a-1', '490_s-a-1'} 
Wire:490_7, Value:0, Discovered faults:{'490_7_s-a-1', '490_s-a-1'} 
Wire:490_8, Value:0, Discovered faults:{'490_8_s-a-1', '490_s-a-1'} 
Wire:490_9, Value:0, Discovered faults:{'490_9_s-a-1', '490_s-a-1'} 
Wire:490_10, Value:0, Discovered faults:{'490_10_s-a-1', '490_s-a-1'} 
Wire:490_11, Value:0, Discovered faults:{'490_11_s-a-1', '490_s-a-1'} 
Wire:490_12, Value:0, Discovered faults:{'490_12_s-a-1', '490_s-a-1'} 
Wire:503_1, Value:0, Discovered faults:{'503_s-a-1', '503_1_s-a-1'} 
Wire:503_2, Value:0, Discovered faults:{'503_s-a-1', '503_2_s-a-1'} 
Wire:503_3, Value:0, Discovered faults:{'503_s-a-1', '503_3_s-a-1'} 
Wire:503_4, Value:0, Discovered faults:{'503_s-a-1', '503_4_s-a-1'} 
Wire:503_5, Value:0, Discovered faults:{'503_s-a-1', '503_5_s-a-1'} 
Wire:503_6, Value:0, Discovered faults:{'503_s-a-1', '503_6_s-a-1'} 
Wire:503_7, Value:0, Discovered faults:{'503_7_s-a-1', '503_s-a-1'} 
Wire:503_8, Value:0, Discovered faults:{'503_s-a-1', '503_8_s-a-1'} 
Wire:503_9, Value:0, Discovered faults:{'503_s-a-1', '503_9_s-a-1'} 
Wire:503_10, Value:0, Discovered faults:{'503_s-a-1', '503_10_s-a-1'} 
Wire:514_1, Value:0, Discovered faults:{'514_1_s-a-1', '514_s-a-1'} 
Wire:514_2, Value:0, Discovered faults:{'514_2_s-a-1', '514_s-a-1'} 
Wire:514_3, Value:0, Discovered faults:{'514_3_s-a-1', '514_s-a-1'} 
Wire:514_4, Value:0, Discovered faults:{'514_4_s-a-1', '514_s-a-1'} 
Wire:514_5, Value:0, Discovered faults:{'514_5_s-a-1', '514_s-a-1'} 
Wire:514_6, Value:0, Discovered faults:{'514_6_s-a-1', '514_s-a-1'} 
Wire:514_7, Value:0, Discovered faults:{'514_7_s-a-1', '514_s-a-1'} 
Wire:514_8, Value:0, Discovered faults:{'514_8_s-a-1', '514_s-a-1'} 
Wire:523_1, Value:1, Discovered faults:{'523_1_s-a-0', '523_s-a-0'} 
Wire:523_2, Value:1, Discovered faults:{'523_2_s-a-0', '523_s-a-0'} 
Wire:523_3, Value:1, Discovered faults:{'523_s-a-0', '523_3_s-a-0'} 
Wire:523_4, Value:1, Discovered faults:{'523_4_s-a-0', '523_s-a-0'} 
Wire:523_5, Value:1, Discovered faults:{'523_s-a-0', '523_5_s-a-0'} 
Wire:523_6, Value:1, Discovered faults:{'523_s-a-0', '523_6_s-a-0'} 
Wire:523_7, Value:1, Discovered faults:{'523_s-a-0', '523_7_s-a-0'} 
Wire:523_8, Value:1, Discovered faults:{'523_8_s-a-0', '523_s-a-0'} 
Wire:523_9, Value:1, Discovered faults:{'523_s-a-0', '523_9_s-a-0'} 
Wire:523_10, Value:1, Discovered faults:{'523_s-a-0', '523_10_s-a-0'} 
Wire:534_1, Value:0, Discovered faults:{'534_s-a-1', '534_1_s-a-1'} 
Wire:534_2, Value:0, Discovered faults:{'534_s-a-1', '534_2_s-a-1'} 
Wire:534_3, Value:0, Discovered faults:{'534_s-a-1', '534_3_s-a-1'} 
Wire:534_4, Value:0, Discovered faults:{'534_s-a-1', '534_4_s-a-1'} 
Wire:534_5, Value:0, Discovered faults:{'534_s-a-1', '534_5_s-a-1'} 
Wire:534_6, Value:0, Discovered faults:{'534_s-a-1', '534_6_s-a-1'} 
Wire:534_7, Value:0, Discovered faults:{'534_s-a-1', '534_7_s-a-1'} 
Wire:534_8, Value:0, Discovered faults:{'534_8_s-a-1', '534_s-a-1'} 
Wire:534_9, Value:0, Discovered faults:{'534_s-a-1', '534_9_s-a-1'} 
Wire:534_10, Value:0, Discovered faults:{'534_10_s-a-1', '534_s-a-1'} 
Wire:545_1, Value:1, Discovered faults:{'545_s-a-0', '545_1_s-a-0'} 
Wire:545_2, Value:1, Discovered faults:{'545_2_s-a-0', '545_s-a-0'} 
Wire:545_3, Value:1, Discovered faults:{'545_3_s-a-0', '545_s-a-0'} 
Wire:549_1, Value:1, Discovered faults:{'549_1_s-a-0', '549_s-a-0'} 
Wire:549_2, Value:1, Discovered faults:{'549_s-a-0', '549_2_s-a-0'} 
Wire:552_1, Value:0, Discovered faults:{'552_s-a-1', '552_1_s-a-1'} 
Wire:552_2, Value:0, Discovered faults:{'552_2_s-a-1', '552_s-a-1'} 
Wire:552_3, Value:0, Discovered faults:{'552_3_s-a-1', '552_s-a-1'} 
Wire:556_1, Value:1, Discovered faults:{'556_1_s-a-0', '556_s-a-0'} 
Wire:556_2, Value:1, Discovered faults:{'556_2_s-a-0', '556_s-a-0'} 
Wire:559_1, Value:0, Discovered faults:{'559_s-a-1', '559_1_s-a-1'} 
Wire:559_2, Value:0, Discovered faults:{'559_2_s-a-1', '559_s-a-1'} 
Wire:562_1, Value:1, Discovered faults:{'562_1_s-a-0', '562_s-a-0'} 
Wire:562_2, Value:1, Discovered faults:{'562_2_s-a-0', '562_s-a-0'} 
Wire:562_3, Value:1, Discovered faults:{'562_3_s-a-0', '562_s-a-0'} 
Wire:566_1, Value:0, Discovered faults:{'566_1_s-a-1', '566_s-a-1'} 
Wire:566_2, Value:0, Discovered faults:{'566_2_s-a-1', '566_s-a-1'} 
Wire:566_3, Value:0, Discovered faults:{'566_s-a-1', '566_3_s-a-1'} 
Wire:566_4, Value:0, Discovered faults:{'566_4_s-a-1', '566_s-a-1'} 
Wire:571_1, Value:0, Discovered faults:{'571_s-a-1', '571_1_s-a-1'} 
Wire:571_2, Value:0, Discovered faults:{'571_s-a-1', '571_2_s-a-1'} 
Wire:574_1, Value:1, Discovered faults:{'574_1_s-a-0', '574_s-a-0'} 
Wire:574_2, Value:1, Discovered faults:{'574_2_s-a-0', '574_s-a-0'} 
Wire:577_1, Value:0, Discovered faults:{'577_s-a-1', '577_1_s-a-1'} 
Wire:577_2, Value:0, Discovered faults:{'577_2_s-a-1', '577_s-a-1'} 
Wire:580_1, Value:0, Discovered faults:{'580_1_s-a-1', '580_s-a-1'} 
Wire:580_2, Value:0, Discovered faults:{'580_s-a-1', '580_2_s-a-1'} 
Wire:583_1, Value:0, Discovered faults:{'583_s-a-1', '583_1_s-a-1'} 
Wire:583_2, Value:0, Discovered faults:{'583_s-a-1', '583_2_s-a-1'} 
Wire:583_3, Value:0, Discovered faults:{'583_s-a-1', '583_3_s-a-1'} 
Wire:583_4, Value:0, Discovered faults:{'583_s-a-1', '583_4_s-a-1'} 
Wire:588_1, Value:1, Discovered faults:{'588_1_s-a-0', '588_s-a-0'} 
Wire:588_2, Value:1, Discovered faults:{'588_s-a-0', '588_2_s-a-0'} 
Wire:592_1, Value:0, Discovered faults:{'592_1_s-a-1', '592_s-a-1'} 
Wire:592_2, Value:0, Discovered faults:{'592_2_s-a-1', '592_s-a-1'} 
Wire:599_1, Value:0, Discovered faults:{'599_1_s-a-1', '599_s-a-1'} 
Wire:599_2, Value:0, Discovered faults:{'599_s-a-1', '599_2_s-a-1'} 
Wire:599_3, Value:0, Discovered faults:{'599_s-a-1', '599_3_s-a-1'} 
Wire:603_1, Value:1, Discovered faults:{'603_s-a-0', '603_1_s-a-0'} 
Wire:603_2, Value:1, Discovered faults:{'603_s-a-0', '603_2_s-a-0'} 
Wire:603_3, Value:1, Discovered faults:{'603_s-a-0', '603_3_s-a-0'} 
Wire:607_1, Value:0, Discovered faults:{'607_s-a-1', '607_1_s-a-1'} 
Wire:607_2, Value:0, Discovered faults:{'607_s-a-1', '607_2_s-a-1'} 
Wire:610_1, Value:0, Discovered faults:{'610_s-a-1', '610_1_s-a-1'} 
Wire:610_2, Value:0, Discovered faults:{'610_s-a-1', '610_2_s-a-1'} 
Wire:613_1, Value:1, Discovered faults:{'613_1_s-a-0', '613_s-a-0'} 
Wire:613_2, Value:1, Discovered faults:{'613_s-a-0', '613_2_s-a-0'} 
Wire:616_1, Value:0, Discovered faults:{'616_1_s-a-1', '616_s-a-1'} 
Wire:616_2, Value:0, Discovered faults:{'616_s-a-1', '616_2_s-a-1'} 
Wire:619_1, Value:1, Discovered faults:{'619_s-a-0', '619_1_s-a-0'} 
Wire:619_2, Value:1, Discovered faults:{'619_s-a-0', '619_2_s-a-0'} 
Wire:619_3, Value:1, Discovered faults:{'619_s-a-0', '619_3_s-a-0'} 
Wire:619_4, Value:1, Discovered faults:{'619_s-a-0', '619_4_s-a-0'} 
Wire:619_5, Value:1, Discovered faults:{'619_s-a-0', '619_5_s-a-0'} 
Wire:625_1, Value:1, Discovered faults:{'625_s-a-0', '625_1_s-a-0'} 
Wire:625_2, Value:1, Discovered faults:{'625_s-a-0', '625_2_s-a-0'} 
Wire:625_3, Value:1, Discovered faults:{'625_s-a-0', '625_3_s-a-0'} 
Wire:625_4, Value:1, Discovered faults:{'625_4_s-a-0', '625_s-a-0'} 
Wire:625_5, Value:1, Discovered faults:{'625_s-a-0', '625_5_s-a-0'} 
Wire:709, Value:0, Discovered faults:{'709_s-a-1', '141_s-a-1', '141_1_s-a-1'} 
Wire:816, Value:1, Discovered faults:{'816_s-a-0', '293_1_s-a-0', '293_s-a-0'} 
Wire:1066, Value:0, Discovered faults:{'592_1_s-a-1', '1066_s-a-1', '592_s-a-1'} 
Wire:1137, Value:0, Discovered faults:{'1137_s-a-1', '545_s-a-0', '545_1_s-a-0'} 
Wire:1138, Value:0, Discovered faults:{'1138_s-a-1', '348_s-a-0', '348_1_s-a-0'} 
Wire:1139, Value:1, Discovered faults:{'366_1_s-a-1', '366_s-a-1', '1139_s-a-0'} 
Wire:1140, Value:0, Discovered faults:{'552_s-a-1', '552_1_s-a-1', '1140_s-a-1'} 
Wire:1141, Value:0, Discovered faults:{'1141_s-a-1', '549_1_s-a-0', '549_s-a-0'} 
Wire:1142, Value:0, Discovered faults:{'545_2_s-a-0', '1142_s-a-1', '545_s-a-0'} 
Wire:1143, Value:0, Discovered faults:{'1143_s-a-1', '545_3_s-a-0', '545_s-a-0'} 
Wire:1144, Value:0, Discovered faults:{'338_1_s-a-0', '338_s-a-0', '1144_s-a-1'} 
Wire:1145, Value:1, Discovered faults:{'358_1_s-a-1', '358_s-a-1', '1145_s-a-0'} 
Wire:1146, Value:1, Discovered faults:{'1146_s-a-0', '1_1_s-a-1', '1_s-a-1'} 
Wire:1147, Value:0, Discovered faults:{'1147_s-a-1', '141_2_s-a-1', '141_s-a-1'} 
Wire:1148, Value:1, Discovered faults:{'592_2_s-a-1', '1148_s-a-0', '592_s-a-1'} 
Wire:1149, Value:1, Discovered faults:{'1149_s-a-0', '135_s-a-1', '1042_s-a-1'} 
Wire:1150, Value:0, Discovered faults:{'1150_s-a-1'} 
Wire:1151, Value:1, Discovered faults:{'556_1_s-a-0', '386_s-a-0', '386_1_s-a-0', '1151_s-a-0', '556_s-a-0'} 
Wire:1152, Value:0, Discovered faults:{'245_1_s-a-0', '1152_s-a-1', '245_s-a-0'} 
Wire:1153, Value:1, Discovered faults:{'552_2_s-a-1', '1153_s-a-0', '552_s-a-1'} 
Wire:1154, Value:0, Discovered faults:{'562_2_s-a-0', '1154_s-a-1', '562_s-a-0'} 
Wire:1155, Value:1, Discovered faults:{'559_s-a-1', '559_1_s-a-1', '1155_s-a-0'} 
Wire:1156, Value:0, Discovered faults:{'1156_s-a-1'} 
Wire:1157, Value:1, Discovered faults:{'566_1_s-a-1', '566_s-a-1', '1157_s-a-0'} 
Wire:1161, Value:0, Discovered faults:{'571_s-a-1', '571_1_s-a-1', '1161_s-a-1'} 
Wire:1173, Value:1, Discovered faults:{'574_1_s-a-0', '1173_s-a-0', '574_s-a-0'} 
Wire:1185, Value:0, Discovered faults:{'571_s-a-1', '1185_s-a-1', '571_2_s-a-1'} 
Wire:1197, Value:1, Discovered faults:{'574_2_s-a-0', '1197_s-a-0', '574_s-a-0'} 
Wire:1209, Value:0, Discovered faults:{'137_1_s-a-1', '137_s-a-1', '1209_s-a-1'} 
Wire:1213, Value:0, Discovered faults:{'137_2_s-a-1', '1213_s-a-1', '137_s-a-1'} 
Wire:1216, Value:0, Discovered faults:{'141_3_s-a-1', '1216_s-a-1', '141_s-a-1'} 
Wire:1219, Value:1, Discovered faults:{'583_s-a-1', '1219_s-a-0', '583_1_s-a-1'} 
Wire:1223, Value:0, Discovered faults:{'1223_s-a-1', '577_s-a-1', '577_1_s-a-1'} 
Wire:1235, Value:0, Discovered faults:{'580_1_s-a-1', '1235_s-a-1', '580_s-a-1'} 
Wire:1247, Value:0, Discovered faults:{'577_2_s-a-1', '1247_s-a-1', '577_s-a-1'} 
Wire:1259, Value:0, Discovered faults:{'1259_s-a-1', '580_s-a-1', '580_2_s-a-1'} 
Wire:1271, Value:1, Discovered faults:{'254_s-a-0', '1271_s-a-0', '254_1_s-a-0'} 
Wire:1280, Value:1, Discovered faults:{'1280_s-a-0', '251_s-a-0', '251_1_s-a-0'} 
Wire:1292, Value:1, Discovered faults:{'1292_s-a-0', '251_s-a-0', '251_2_s-a-0'} 
Wire:1303, Value:0, Discovered faults:{'248_s-a-1', '248_1_s-a-1', '1303_s-a-1'} 
Wire:1315, Value:0, Discovered faults:{'248_s-a-1', '248_2_s-a-1', '1315_s-a-1'} 
Wire:1327, Value:0, Discovered faults:{'610_s-a-1', '610_1_s-a-1', '1327_s-a-1'} 
